,time,heading
74,1.4800010000000017,270.8238115060568
75,1.50000399999999,270.82058629312945
76,1.520001999999991,270.83482077008523
77,1.5405990000000005,270.8184000786425
78,1.559995000000001,270.82913081306
79,1.5799979999999891,270.837322173345
80,1.5999959999999902,270.83511432317454
81,1.619996999999998,270.8252384496863
82,1.639996999999994,270.82754105321754
83,1.6599959999999925,270.8199589184166
84,1.6799960000000027,270.82640612747804
85,1.6999989999999912,270.82187034009064
86,1.7199959999999948,270.8317475439502
87,1.7399959999999908,270.82491966104203
88,1.759996000000001,270.82317130668105
89,1.7799969999999945,270.83954701152084
90,1.8000029999999896,270.84071442351564
91,1.8200020000000023,270.8357253351081
92,1.842877999999999,270.8337756620959
93,1.8599949999999976,270.84303882377435
94,1.879998999999998,270.8342071067851
95,1.8999960000000016,270.8303710825001
96,1.919916999999998,270.83395022519426
97,1.939994999999996,270.8191378069152
98,1.9599959999999896,270.8129485766869
99,1.9799989999999923,270.8196247151557
100,1.9999949999999984,270.8252886271564
101,2.0199969999999894,270.8232884297696
102,2.039996000000002,270.8168484529817
103,2.0600199999999944,270.8254322865135
104,2.0800059999999974,270.82113911716544
105,2.1006029999999924,270.8371992156564
106,2.1209769999999963,270.8346274031415
107,2.1399959999999965,270.83991693570096
108,2.15999699999999,270.83979430702055
109,2.180031999999997,270.8374054489175
110,2.1999959999999987,270.8468822764809
111,2.2199959999999948,270.8528060635255
112,2.2399959999999908,270.8530374523148
113,2.259993999999992,270.85521240685546
114,2.2800009999999986,270.8379379095736
115,2.299993999999998,270.845387736717
116,2.319996000000004,270.84268056301056
117,2.339995000000002,270.83796777692595
118,2.3600019999999944,270.84211649611495
119,2.3800059999999945,270.8364482478958
120,2.400560999999996,270.8323461177243
121,2.4199959999999976,270.8201848085479
122,2.4399959999999936,270.82321639047706
123,2.4599959999999896,270.82697562961374
124,2.4799999999999898,270.81603771353775
125,2.499995999999996,270.83265869459893
126,2.519999999999996,270.8248710904571
127,2.539999999999992,270.8230032131951
128,2.560001,270.8384256786807
129,2.579999000000001,270.8296175957668
130,2.600006999999991,270.82360440776006
131,2.620008999999996,270.8361034537912
132,2.6400119999999987,270.84268834266516
133,2.660018999999992,270.8284027106199
134,2.680043999999995,270.83467367771874
135,2.70299,270.82941716012414
136,2.720023999999995,270.83985467191167
137,2.7409959999999955,270.8273166312343
138,2.7609939999999966,270.8299106048911
139,2.7809989999999942,270.8349182315167
140,2.800992999999991,270.8306268132347
141,2.8209930000000014,270.84374575457156
142,2.840993999999995,270.84519181646704
143,2.860992999999993,270.8377676579208
144,2.880997999999991,270.8440359586292
145,2.9009920000000022,270.8459222785122
146,2.9208459999999974,270.8444958877169
147,2.9409959999999984,270.83563319029633
148,2.961006999999995,270.8294820041781
149,2.981595999999996,270.84264262546435
150,3.000990999999999,270.8399866999005
151,3.02099299999999,270.8278972177682
152,3.0409930000000003,270.8299965198969
153,3.060991999999999,270.8343232773705
154,3.080995999999999,270.8408309036802
155,3.100991999999991,270.82009464904206
156,3.120993999999996,270.8254499907409
157,3.140991,270.824816433066
158,3.160991999999993,270.8189275388744
159,3.180994999999996,270.8299632196591
160,3.2009939999999943,270.815211161768
161,3.220996999999997,270.8171936203462
162,3.2409959999999955,270.81407685009987
163,3.2610090000000014,270.82974334561527
164,3.281622999999996,270.818063912809
165,3.3009919999999937,270.8156092788717
166,3.3209909999999923,270.81960991750566
167,3.340992999999997,270.8395724082852
168,3.3609909999999985,270.8327447206771
169,3.381,270.84268559979574
170,3.400993,270.8362305046345
171,3.4209919999999983,270.8405526646828
172,3.4409919999999943,270.8582181144869
173,3.4609919999999903,270.85794463740194
174,3.4809959999999904,270.84277460081955
175,3.500990999999999,270.8557453885093
176,3.5209959999999967,270.8569811224476
177,3.5409949999999952,270.85353724076947
178,3.563181,270.85184234035836
179,3.580995999999999,270.84559667958024
180,3.6009930000000026,270.8531921921723
181,3.620992000000001,270.84678280722824
182,3.640991999999997,270.8338066581124
183,3.660990999999996,270.83415435911246
184,3.680995999999993,270.82839057622164
185,3.700995999999989,270.8331838872809
186,3.720990999999998,270.8300662662363
187,3.740993000000003,270.8349208011111
188,3.76099099999999,270.8353905099001
189,3.7810640000000006,270.82719474992814
190,3.800995999999998,270.82489657156
191,3.821008999999989,270.8388350877851
192,3.8416,270.8358060621102
193,3.860991,270.83169835045595
194,3.881017,270.821113292749
195,3.900990999999991,270.81872179376893
196,3.920501999999999,270.8132190530049
197,3.940992999999992,270.81774898130317
198,3.9609919999999903,270.8248532128997
199,3.980998999999997,270.81367367660204
200,4.0009919999999966,270.8179125587903
201,4.020995999999997,270.8343385264605
202,4.040990999999991,270.8302350805596
203,4.060996000000003,270.8364893453526
204,4.080995999999999,270.84898262810736
205,4.101007999999993,270.8380841371315
206,4.121753999999996,270.84776348377545
207,4.1409949999999895,270.8589482267749
208,4.160996999999995,270.85356819167316
209,4.180995999999993,270.8607134695004
210,4.200995999999989,270.85563361699377
211,4.220990999999998,270.8500270114458
212,4.240991999999991,270.84443739343453
213,4.26099099999999,270.84454361197464
214,4.280996000000002,270.85584395073465
215,4.300992999999991,270.8374553355135
216,4.32099199999999,270.840478988481
217,4.340992,270.83633037986743
218,4.360991999999996,270.82587596361213
219,4.380995999999996,270.8314725477902
220,4.400995999999992,270.84204667396153
221,4.422879999999992,270.82675121301634
222,4.440992999999992,270.83229618378476
223,4.460994,270.8336398757878
224,4.48099599999999,270.83050496608615
225,4.5009919999999966,270.8338888832985
226,4.520991999999993,270.84352113461273
227,4.540992000000003,270.8376796389181
228,4.560991999999999,270.8505288363895
229,4.5809950000000015,270.86350179409754
230,4.600991999999991,270.8626426634332
231,4.620990999999989,270.84767515671933
232,4.641109999999998,270.85182890660025
233,4.661000000000001,270.8450604800901
234,4.680632000000003,270.8382792032395
235,4.701622999999998,270.8530594671392
236,4.720996,270.8420285160712
237,4.740996999999993,270.8279633676797
238,4.760994999999994,270.8292993546252
239,4.780998999999994,270.8377648960971
240,4.800995999999998,270.8336975210852
241,4.820995999999994,270.82697993080154
242,4.841002000000003,270.82387089548723
243,4.860995000000003,270.8217658213121
244,4.880997999999991,270.82934324157145
245,4.900992000000002,270.82453727006384
246,4.920291999999989,270.830728562703
247,4.940995999999998,270.83846389175517
248,4.960594999999998,270.84319916951256
249,4.9816160000000025,270.85053920871843
250,5.000996000000001,270.85011923967545
251,5.020995999999997,270.85888997089353
252,5.040994999999995,270.86083979975825
253,5.060996000000003,270.8601393932523
254,5.080998999999991,270.86395836302944
255,5.1009969999999925,270.8541028375537
256,5.121912999999992,270.84462557530065
257,5.140996999999999,270.849135549257
258,5.160997999999992,270.84285336936375
259,5.180999999999997,270.84972118436343
260,5.201000999999991,270.8473451638577
261,5.220996,270.850854747896
262,5.240999000000002,270.83762817347963
263,5.26100799999999,270.8227144617309
264,5.282063999999991,270.83044257244165
265,5.301013999999995,270.8255450588025
266,5.3210129999999936,270.81438408084637
267,5.341011999999992,270.8252074142661
268,5.361014999999995,270.80994363073233
269,5.381024999999994,270.822134844832
270,5.4010239999999925,270.8244297944322
271,5.421025999999998,270.81406997830993
272,5.441024999999996,270.8216177758722
273,5.46102599999999,270.8321304778015
274,5.481031999999999,270.84545274002534
275,5.501047999999997,270.8440605884259
276,5.521025999999992,270.86062216313206
277,5.540593999999999,270.8477674542569
278,5.561589999999995,270.8545500960753
279,5.581029000000001,270.87015838560455
280,5.601027000000002,270.8592746394095
281,5.621026999999998,270.85565915421347
282,5.641026999999994,270.86884482538
283,5.661024999999995,270.86212470356753
284,5.681029999999993,270.85150681464086
285,5.701032999999995,270.85607101134724
286,5.72102799999999,270.8606302321608
287,5.7410270000000025,270.8493374189774
288,5.761029999999991,270.8421930833994
289,5.781032999999994,270.8461410449804
290,5.80103299999999,270.8303350352587
291,5.821032000000002,270.8357310366666
292,5.8406030000000015,270.82566803793054
293,5.861592999999999,270.82300710546684
294,5.881034999999997,270.8261136333953
295,5.901029999999992,270.8280198189037
296,5.920712999999992,270.82600672563365
297,5.941029,270.8203623740642
298,5.961027999999999,270.82499908679773
299,5.981031999999999,270.8353344925548
300,6.000996000000001,270.8282335703753
301,6.020994999999999,270.8451029772056
302,6.040995999999993,270.8513843294722
303,6.060996000000003,270.8444066070858
304,6.081052999999997,270.8576855304267
305,6.100995999999995,270.86511431014696
306,6.121000999999993,270.85052592727817
307,6.142876000000001,270.8526127781588
308,6.160995999999997,270.8546453906922
309,6.180999,270.8658949387186
310,6.200994999999992,270.8564135082249
311,6.220996,270.84825721920686
312,6.240995999999996,270.85236357173005
313,6.260995999999992,270.84050862510975
314,6.280997999999997,270.8465125567662
315,6.300995,270.84511610882805
316,6.320995999999994,270.8454159402474
317,6.34099599999999,270.8483922077005
318,6.361015999999992,270.84680004011113
319,6.380997999999991,270.8434352387949
320,6.400598000000002,270.842875400272
321,6.421596999999991,270.843473622119
322,6.440995999999998,270.8404256389345
323,6.460995999999994,270.84002983736883
324,6.480998,270.83785297745294
325,6.500996000000001,270.83663917845934
326,6.520995999999997,270.84851688004056
327,6.540995999999993,270.83779574072287
328,6.560997,270.85110265159835
329,6.580998999999991,270.83810990246195
330,6.600995999999995,270.8404631243181
331,6.620995999999991,270.852234373829
332,6.6409949999999895,270.84191954084014
333,6.660995999999997,270.8506677894032
334,6.681032000000002,270.8377861138642
335,6.700633999999994,270.8519001721467
336,6.721598999999998,270.8434079415517
337,6.740994999999998,270.84171297857256
338,6.760998000000001,270.85139968020115
339,6.780997999999997,270.85365191539836
340,6.800995999999998,270.8430748077679
341,6.820995999999994,270.8487563846958
342,6.840994999999992,270.8554934868424
343,6.860996,270.8388858236766
344,6.880997999999991,270.8497163488194
345,6.900995999999992,270.8378677689615
346,6.920733999999996,270.8377051983033
347,6.940995999999998,270.8551920023443
348,6.960994999999997,270.8467353462198
349,6.980997000000002,270.8451273377423
350,7.002871999999996,270.84978408553496
351,7.020994999999999,270.856015873527
352,7.040995999999993,270.85315553402756
353,7.060996000000003,270.8427170822649
354,7.080998999999991,270.8539563435352
355,7.1009949999999975,270.8438402307107
356,7.120798999999991,270.83853230663505
357,7.140993999999992,270.8517055619967
358,7.160995999999997,270.8513774273106
359,7.181032999999999,270.84992407746677
360,7.200994999999992,270.84971593580394
361,7.221044999999989,270.8451122971159
362,7.2409959999999955,270.85059708938894
363,7.260593,270.8440220507401
364,7.2816589999999906,270.84585102971766
365,7.300995999999998,270.8518716447641
366,7.320993999999999,270.85299321125785
367,7.34099599999999,270.84701328661015
368,7.360996,270.848781072725
369,7.3810220000000015,270.86403777871743
370,7.40099699999999,270.8593889318098
371,7.420998999999995,270.8569090449812
372,7.440995999999998,270.86315111766004
373,7.460994999999997,270.8518236938542
374,7.481033999999994,270.86066121577414
375,7.500993999999991,270.8680714305233
376,7.520996999999994,270.85351527020293
377,7.540994999999995,270.8545515097538
378,7.560594999999992,270.8458407873114
379,7.581623999999991,270.8511818385504
380,7.600995999999995,270.85240223545856
381,7.620995999999991,270.843943291465
382,7.640994999999989,270.84286281145296
383,7.660995999999997,270.8336875896032
384,7.680998000000002,270.84970397825816
385,7.700999999999993,270.84928137015595
386,7.720995999999999,270.83799913802363
387,7.740994999999998,270.83548801363133
388,7.760995999999992,270.8336889670135
389,7.780997999999997,270.8357367637089
390,7.800995999999998,270.83607683772743
391,7.820994999999996,270.8474046950615
392,7.841002000000003,270.8453007555594
393,7.862851999999989,270.8454409510951
394,7.880996999999994,270.85271649312415
395,7.900995999999992,270.8619466626393
396,7.920727999999997,270.85970867535235
397,7.940995000000001,270.8524215212714
398,7.960995999999994,270.86860026306937
399,7.980998,270.8500593721634
400,8.000995000000003,270.85167466498535
401,8.020995999999997,270.86540413599266
402,8.04099699999999,270.8547115284332
403,8.060996000000003,270.8465219578136
404,8.08102799999999,270.8470399662932
405,8.101002999999992,270.84312418030134
406,8.121736999999996,270.8449316615876
407,8.14099499999999,270.84111311913915
408,8.160995999999997,270.83434327449584
409,8.18099699999999,270.83406002257516
410,8.20099599999999,270.84526834001935
411,8.220995000000002,270.8347423360153
412,8.240995999999996,270.84116102311344
413,8.260995999999992,270.8494980331336
414,8.281032999999994,270.8403590686965
415,8.300995999999998,270.8483865646145
416,8.320995999999994,270.85718620784104
417,8.340994999999992,270.8572438173526
418,8.360995000000003,270.8572834567989
419,8.381001999999995,270.8559533304034
420,8.400999999999996,270.86281398944914
421,8.421601999999993,270.86141732586617
422,8.440995999999998,270.86082955110095
423,8.460995999999994,270.8679332151052
424,8.481031000000002,270.84828655626893
425,8.500996,270.8534809267788
426,8.520995999999997,270.8479486908783
427,8.540994999999995,270.8491054086396
428,8.560996000000003,270.84646154888844
429,8.58102799999999,270.8583725864402
430,8.600995999999995,270.84983227512504
431,8.620995999999991,270.841700883497
432,8.640996000000001,270.8459810671548
433,8.660995999999997,270.8394663585384
434,8.681006999999994,270.8419137572488
435,8.701003999999998,270.8472499636668
436,8.723850999999996,270.8465916392545
437,8.740995999999996,270.8406727659151
438,8.760994999999994,270.8352124328715
439,8.780999999999992,270.8370172838355
440,8.800995999999998,270.84900761003263
441,8.820995999999994,270.84172185319227
442,8.84099599999999,270.8534173137893
443,8.860996,270.84124598571526
444,8.881,270.8447471823427
445,8.900994999999995,270.85590813771535
446,8.92084899999999,270.8465868853371
447,8.940722999999991,270.85209753925193
448,8.961002999999991,270.8607618615703
449,8.981634999999997,270.84350187175903
450,9.000996,270.8389217953703
451,9.020995999999997,270.83541751836475
452,9.040995999999993,270.84118672691164
453,9.060994999999991,270.83554754436915
454,9.080996,270.8374680546445
455,9.100995999999997,270.83467069115085
456,9.120995999999993,270.83494405469014
457,9.140996,270.83409114340145
458,9.160995999999995,270.8355572973221
459,9.180998000000002,270.83652711727626
460,9.200994999999992,270.8491388516703
461,9.220996,270.84843668818957
462,9.241002999999992,270.84425067396205
463,9.26100199999999,270.84076242260505
464,9.281638999999998,270.83634142138976
465,9.300994000000005,270.85387078501213
466,9.320999999999998,270.8511184902272
467,9.34099599999999,270.84120597542835
468,9.360996,270.8512451019556
469,9.380997999999993,270.8524760667972
470,9.400994999999996,270.8533596859337
471,9.420997,270.83801809250343
472,9.440995,270.8552869356136
473,9.460995999999994,270.8566558058489
474,9.480997000000002,270.8530957883366
475,9.500996,270.84104626817947
476,9.520995999999997,270.8387831435763
477,9.541001999999992,270.83020931312586
478,9.561004999999994,270.82568884958795
479,9.583923999999996,270.83438579209513
480,9.600996999999992,270.8258775894114
481,9.620995999999993,270.8297714695956
482,9.640996,270.8258441569486
483,9.660995,270.8414982176383
484,9.680998000000002,270.83789657015626
485,9.700998999999996,270.8471540628575
486,9.720996,270.852625936463
487,9.740994999999998,270.8452543940385
488,9.760995999999992,270.8602934091149
489,9.78102299999999,270.854546658892
490,9.801022000000003,270.85010114426353
491,9.82100299999999,270.86160264151084
492,9.841593000000003,270.8665134613731
493,9.860996,270.86747133939963
494,9.880996999999994,270.86641472848356
495,9.900995999999992,270.8529601447578
496,9.921706,270.84700112427794
497,9.940995999999998,270.8577938571456
498,9.960996999999992,270.85409400588327
499,9.98099599999999,270.8503546364777
500,10.000996,270.8370053654974
501,10.020995,270.83858621236914
502,10.040995999999993,270.8305255297495
503,10.060996000000005,270.82824180391526
504,10.080997999999994,270.83090207358595
505,10.101005,270.8204135626818
506,10.12117099999999,270.81337055965804
507,10.14099499999999,270.8383309225928
508,10.160995999999995,270.8228203205268
509,10.180997000000003,270.8304740582746
510,10.200994999999992,270.8383336375667
511,10.220996,270.8564732737917
512,10.24099600000001,270.8575581742312
513,10.260994999999994,270.8664315114615
514,10.280997,270.8653595548412
515,10.300995999999984,270.8600208336092
516,10.320994999999996,270.86545539503555
517,10.340995000000008,270.8690301800846
518,10.360995999999986,270.8571338229606
519,10.380996999999994,270.8595267289738
520,10.401001999999991,270.8489656708954
521,10.421003999999996,270.8415644489408
522,10.443865000000002,270.8420129477387
523,10.460996000000009,270.8422971264304
524,10.481000000000009,270.8363507474763
525,10.500996999999998,270.83401225197554
526,10.520994999999983,270.83332047014574
527,10.540994999999995,270.81904156462934
528,10.560995000000004,270.82563282675216
529,10.580998000000008,270.823952415163
530,10.600998999999987,270.8356228884979
531,10.620995000000008,270.8475473818878
532,10.64099499999999,270.8589006720753
533,10.661018999999996,270.8543749418952
534,10.681007000000008,270.8721872284088
535,10.701637999999988,270.8809917623726
536,10.720996,270.8845136369842
537,10.74099600000001,270.8902184856657
538,10.760996999999987,270.8980098188791
539,10.780998999999994,270.8993930625958
540,10.800995999999984,270.9123474737149
541,10.820995999999994,270.91567747376035
542,10.84099400000001,270.917747615369
543,10.860993999999993,270.9049834662672
544,10.880996999999994,270.90151056140274
545,10.900995000000009,270.8861057339396
546,10.921759999999992,270.8886780380795
547,10.941001999999983,270.87847873627385
548,10.961004999999986,270.8833563634495
549,10.981634999999995,270.86386347719616
550,11.000996,270.8791098505033
551,11.020995999999982,270.8808356564214
552,11.04099699999999,270.8663378484206
553,11.060996000000005,270.88386348731586
554,11.080999000000006,270.9069068724346
555,11.10099799999999,270.9124422012149
556,11.121000999999993,270.92386363646443
557,11.141001000000005,270.94850804455916
558,11.160995999999995,270.96994988419414
559,11.181007000000008,271.00340651418236
560,11.201012000000006,271.0255480260942
561,11.221009999999993,271.0709589006706
562,11.241016999999983,271.0972261728886
563,11.261023000000009,271.1265905688562
564,11.281019999999998,271.1554724162058
565,11.303884999999994,271.18770581238374
566,11.321995,271.22872379498966
567,11.341993999999984,271.25324418132357
568,11.361993999999996,271.29125642145306
569,11.382017000000005,271.33021003510055
570,11.40199299999999,271.350817228127
571,11.421992000000005,271.3828149982874
572,11.441991999999985,271.41233980276763
573,11.461991999999997,271.42190568744087
574,11.482017,271.44422482333937
575,11.501992999999985,271.4808066832657
576,11.522014999999996,271.4941928977312
577,11.541995999999996,271.506977901741
578,11.562009000000003,271.51408403442286
579,11.582598000000004,271.53832491967785
580,11.60199200000001,271.54612355676835
581,11.621991999999992,271.56262792728285
582,11.641992000000002,271.5673200956259
583,11.661990999999986,271.57609290068586
584,11.681995999999984,271.58933382690213
585,11.701996999999992,271.5908077113036
586,11.721996000000004,271.58943907077713
587,11.741991999999996,271.6004408408008
588,11.761993000000004,271.60623246123913
589,11.781996000000008,271.5994290671322
590,11.801991999999998,271.59410322670504
591,11.821996,271.6026932813525
592,11.841996000000009,271.5807454398226
593,11.862007999999989,271.595082909745
594,11.882624000000009,271.57756523461165
595,11.901991999999993,271.57479771592756
596,11.921750999999986,271.566478294737
597,11.941992999999982,271.5710163132013
598,11.961991999999997,271.55541163474504
599,11.981994999999998,271.5460425250558
600,12.001991999999987,271.5345030326307
601,12.021991,271.51972052780377
602,12.041993000000003,271.52285195041964
603,12.061990999999992,271.50916784600923
604,12.081996999999989,271.5031988213777
605,12.10199200000001,271.505434281418
606,12.121227999999988,271.49379324032617
607,12.141995999999992,271.50235944975174
608,12.164231999999984,271.4973983101309
609,12.181995999999984,271.49062275411626
610,12.201991000000008,271.505437488469
611,12.221992999999983,271.4994135556208
612,12.241991,271.4946794878125
613,12.26213700000001,271.51331354691223
614,12.281995000000007,271.50751582728293
615,12.301992999999996,271.50242186844866
616,12.321992000000009,271.50378537826566
617,12.341996000000009,271.51502064867896
618,12.361992,271.5018167136308
619,12.382103999999984,271.50479947909133
620,12.401997000000009,271.50258861098786
621,12.422006999999994,271.50826822695325
622,12.442591000000007,271.49968893584213
623,12.461991999999997,271.46268516774296
624,12.481995999999995,271.4557690502762
625,12.501991999999987,271.424919206184
626,12.521995999999987,271.4033999053279
627,12.541992000000008,271.3746191229941
628,12.561990999999992,271.3299126530837
629,12.58201799999999,271.29187473274595
630,12.60199200000001,271.25774415666075
631,12.621991999999992,271.2232490550609
632,12.641992000000002,271.16601563428696
633,12.661996000000002,271.11748596951094
634,12.681995999999984,271.0698934925846
635,12.702003000000005,271.01888078578565
636,12.722589999999984,270.94798182964917
637,12.741991,270.895463209686
638,12.761993000000004,270.84591755785027
639,12.781995000000007,270.77107423572517
640,12.801991999999998,270.71073664565245
641,12.821992000000009,270.6538491049921
642,12.841992999999988,270.6062778162544
643,12.861992,270.5336287909448
644,12.881995000000003,270.4890117116615
645,12.901991999999993,270.41635078338237
646,12.921738999999988,270.3623436673447
647,12.941997,270.31385577240496
648,12.962006999999986,270.2520024314677
649,12.982623000000004,270.20100710157567
650,13.001991999999987,270.1650929344333
651,13.021992999999997,270.1183623422293
652,13.041992000000008,270.08720187934097
653,13.06199199999999,270.0442343994183
654,13.08199599999999,270.01046366353887
655,13.101990999999984,269.9924312980574
656,13.121993999999988,269.96789156882426
657,13.141991000000004,269.9573959744551
658,13.161996000000002,269.95376874171575
659,13.181994999999986,269.94857481727905
660,13.201996999999992,269.9649479694702
661,13.221996000000004,269.98073733680286
662,13.242850999999987,270.0239634103873
663,13.262141,270.04831280811436
664,13.281997000000004,270.0776565913988
665,13.301995999999988,270.11183460761896
666,13.321995,270.1358536401647
667,13.341997000000006,270.1793747003088
668,13.361994999999991,270.2099776380645
669,13.381998999999992,270.2295840050051
670,13.401995999999984,270.254263360922
671,13.421995999999991,270.2586801236612
672,13.441996000000003,270.28014373635665
673,13.462015999999991,270.27285424234077
674,13.481996999999993,270.2876225471535
675,13.50159699999999,270.28084696703
676,13.522558999999989,270.2553261386421
677,13.541995,270.2531794749184
678,13.561996000000008,270.22969874193456
679,13.581997999999984,270.20569657449386
680,13.601995000000002,270.19062818106687
681,13.622,270.16626416811954
682,13.641995999999992,270.16213616917946
683,13.661998999999994,270.1322947215803
684,13.68199700000001,270.14258172842574
685,13.701998999999986,270.12017368431793
686,13.721996000000004,270.11197449775335
687,13.741995999999986,270.11716857015557
688,13.761997999999991,270.12377668862104
689,13.782000999999994,270.1160008451573
690,13.801601999999988,270.1230425864647
691,13.822559999999996,270.13606030919715
692,13.842008000000009,270.1475830833622
693,13.862008999999986,270.14849187670495
694,13.882011999999987,270.1694610768167
695,13.902010000000004,270.1812636274877
696,13.921733000000003,270.1824281172912
697,13.942011999999991,270.1857914717553
698,13.962022000000005,270.1882953208049
699,13.982027000000002,270.1822335838678
700,14.002023999999992,270.19922883893787
701,14.022025999999997,270.1854397351191
702,14.042027000000004,270.1834235955187
703,14.062026999999986,270.16936517826485
704,14.082027999999994,270.1635689657662
705,14.10384599999999,270.15489761703935
706,14.122026999999989,270.14490747434274
707,14.142027,270.14975002056156
708,14.162028000000008,270.131101155895
709,14.182027999999988,270.1314983633888
710,14.202028,270.1247871988459
711,14.222026999999985,270.138141320752
712,14.24202799999999,270.130289739033
713,14.262177999999992,270.13582350519215
714,14.282030000000006,270.13331262251944
715,14.302026999999995,270.14321461762705
716,14.32204800000001,270.16318647297044
717,14.342027999999983,270.1649481349594
718,14.361598,270.1630679259899
719,14.382624000000009,270.1820724834616
720,14.402029999999982,270.18054107933625
721,14.422032999999985,270.19737401241053
722,14.442031999999998,270.2100457235788
723,14.462032000000008,270.2098400702122
724,14.482030999999992,270.1976539990784
725,14.50202800000001,270.21569606863693
726,14.522034000000003,270.20304148453863
727,14.542028000000002,270.1893625523449
728,14.562031000000005,270.20135858874943
729,14.582031999999984,270.1797250691288
730,14.601996,270.1702356692008
731,14.621993999999988,270.17580652711695
732,14.64199699999999,270.1507911695271
733,14.661594999999991,270.1547540526622
734,14.682625999999985,270.1563081947468
735,14.701998999999986,270.1401630021944
736,14.721996000000004,270.1449344162212
737,14.741995999999986,270.1499424309832
738,14.761995,270.1522235475976
739,14.782063000000008,270.1493856073564
740,14.801994999999993,270.13890570878635
741,14.821996,270.14071347583155
742,14.841996000000009,270.1454514661914
743,14.861994999999991,270.14375318628186
744,14.882012999999986,270.15862997458515
745,14.901995999999984,270.15661806292394
746,14.92151299999999,270.1615413409138
747,14.941995000000006,270.1608440069687
748,14.964230999999998,270.1715886801105
749,14.981998999999988,270.1736729763325
750,15.001996000000004,270.1756852317806
751,15.021995999999987,270.182866583453
752,15.041995,270.18346971698526
753,15.061996000000008,270.1827413270255
754,15.082001000000004,270.1788728345423
755,15.101996,270.19910626452344
756,15.12199600000001,270.1892769839014
757,15.141995999999992,270.18570505534905
758,15.161995000000005,270.18110727927603
759,15.18202699999999,270.1864678314064
760,15.201995999999994,270.1852207375881
761,15.221593999999996,270.187342186092
762,15.242597000000004,270.1844633949741
763,15.262177999999992,270.1786925464967
764,15.281999,270.1805342002248
765,15.301994999999993,270.1635853343522
766,15.321996,270.16766111126503
767,15.341994999999985,270.17149580189545
768,15.36199599999999,270.1616985160993
769,15.381997999999996,270.15767057636697
770,15.401994999999983,270.14825249259735
771,15.422060000000002,270.14838533006537
772,15.441996000000003,270.1540683883053
773,15.461994999999987,270.14743856544897
774,15.481995999999995,270.1475862396518
775,15.50159699999999,270.14781681929645
776,15.522599999999995,270.15074758863557
777,15.541995999999996,270.15348054330525
778,15.56199500000001,270.1489933784166
779,15.581997999999984,270.16638146375516
780,15.601996,270.17049127851885
781,15.62199600000001,270.18337489715844
782,15.641995999999992,270.1749252112993
783,15.661995000000005,270.18435929612525
