E,N,h
65.2545215646184,-70.4408058030527,5.70249379797832
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2535699303398,-70.4394615696349,5.70253143204025
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2525497458323,-70.435952700989,5.70716200319559
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2517471091569,-70.4349705050786,5.70899541691987
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2501880729231,-70.4337128936653,5.71015490776874
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2492892665732,-70.430852060455,5.71484999114979
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2476869198098,-70.4315308320436,5.71441592082241
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2477578738466,-70.4302643596638,5.71806042003756
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2453128714805,-70.4300803443196,5.71828927478533
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2455491549416,-70.4271526546297,5.72526845524265
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2440815126223,-70.4273448468515,5.72342698410037
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2461906510696,-70.4256269785794,5.72545539669134
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2458223732911,-70.424900159202,5.72879297381621
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2438383782928,-70.4247234254141,5.73009608632494
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2423337556175,-70.4237749046664,5.73211788911657
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2425212961753,-70.4222708796689,5.73555202781124
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2396118159882,-70.4209014577855,5.73509494992241
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.2388297486125,-70.4198994856259,5.73882155065109
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.238356215465,-70.4185445435437,5.73879088591465
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2370374860049,-70.4176968368688,5.74196887031564
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2362831418427,-70.416952518627,5.74314848466397
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2354188494275,-70.4134891902411,5.74936361417292
65.2373078252854,-70.4140098769069,5.74528676327293
65.2373078252854,-70.4140098769069,5.74528676327293
65.2373078252854,-70.4140098769069,5.74528676327293
