E,N,h,VE,VN
54.7429975035561,-59.3259737261859,0.0212802764370963,28.3063350827899,-30.6371118641542
54.6516696077924,-59.226710213463,0.0212802764370963,27.1553623010865,-29.3898489600655
54.5568233325648,-59.1236576315727,0.0212802764370963,26.0416308329801,-28.1830003226333
54.4590707775318,-59.0174773889565,0.0212802764370963,24.964483193136,-27.0158473899853
54.3589409075779,-58.9087409327998,0.0212802764370963,23.9232040009193,-25.8876063665778
54.25689177474,-58.797934631667,0.0212802764370963,22.9170056831423,-24.7969561245588
54.1533172920188,-58.6854848352312,0.0212802764370963,21.9448502885531,-23.7432404208851
54.0485546092226,-58.5717636216001,0.0212802764370963,21.0055685849898,-22.7255844644838
53.942897885222,-58.4570885686429,0.0212802764370963,20.0982921456672,-21.7426416583561
53.836598243809,-58.3417438698127,0.0212802764370963,19.2217986508878,-20.7938043429661
53.7298758127993,-58.22596582392,0.0212802764370963,18.3752057153294,-19.8773846878629
53.6229199888592,-58.109950530251,0.0212802764370963,17.5574088091619,-18.9917929622113
53.5158957269484,-57.9938755069206,0.0212802764370963,16.767434072548,-18.1363601988943
53.4089447599272,-57.8778940926974,0.0212802764370963,16.0042084907016,-17.3099689550967
53.3021909519774,-57.7621395110672,0.0212802764370963,15.2668064297878,-16.5115714406779
53.1957475795886,-57.6467288431706,0.0212802764370963,14.55459092405,-15.7402162750674
53.0897073137746,-57.5317620846978,0.0212802764370963,13.8663132764028,-14.9948093276614
52.9841512816728,-57.4173291634086,0.0212802764370963,13.2011169076009,-14.274552134044
52.8791493618348,-57.3035051802789,0.0212802764370963,12.5581070832938,-13.5783391979856
52.7747631150413,-57.1903489119706,0.0212802764370963,11.9365010267584,-12.9049215718254
52.671045387085,-57.0779175054868,0.0212802764370963,11.3354641623486,-12.253785083284
52.5680384059899,-56.9662668695723,0.0212802764370963,10.754030662439,-11.6244390499435
52.4657823987848,-56.8554398353055,0.0212802764370963,10.1916688319322,-11.0157573566888
52.3643113400522,-56.7454704528846,0.0212802764370963,9.64762157074333,-10.4268067999699
52.2636558913054,-56.6363914402801,0.0212802764370963,9.12127978015804,-9.85703743255092
52.163812954482,-56.5274841223444,0.0212802764370963,8.6122540883056,-9.30464856631585
52.0648429592523,-56.4195640968528,0.0212802764370963,8.1196866032059,-8.7701887745263
51.9667628044376,-56.3126490426451,0.0212802764370963,7.64283215144164,-8.25294075863007
51.8695899936268,-56.2067555370646,0.0212802764370963,7.18128980171715,-7.75236614429243
51.7733394027794,-56.1018990260216,0.0212802764370963,6.7345038886611,-7.26793982761419
51.6780243227022,-55.998091747497,0.0212802764370963,6.30198184669144,-6.79903944735996
51.5836579837491,-55.8953399509357,0.0212802764370963,5.88332393909592,-6.3448996878297
51.4902503439527,-55.7936529991732,0.0212802764370963,5.47797386178465,-5.90524111287291
51.3978111426144,-55.6930465296119,0.0212802764370963,5.08554343574977,-5.47998374131166
51.3063477520989,-55.5935267757467,0.0212802764370963,4.70554405765434,-5.06824546755233
51.2158623536772,-55.4950954799767,0.0212802764370963,4.3373423770565,-4.6693905639984
51.1263607118839,-55.3977572114477,0.0212802764370963,3.98077232405258,-4.28317656316223
51.0378466627644,-55.3015156550855,0.0212802764370963,3.63539978732467,-3.90918833721076
50.9503244005663,-55.206373901145,0.0212802764370963,3.30092041390957,-3.54703864385301
50.863795787533,-55.1123271293902,0.0212802764370963,2.97690060413274,-3.19596140101571
50.7782638159165,-55.0193777350892,0.0212802764370963,2.66309705664567,-2.85598742504641
50.6937313059101,-54.9275308913757,0.0212802764370963,2.35921330386676,-2.52694910196428
50.6102000129226,-54.8367875454346,0.0212802764370963,2.06491657844633,-2.20832688934579
50.5276796127852,-54.7471531125897,0.0212802764370963,1.78036214760317,-1.90006404628383
50.4461704889842,-54.6586272701545,0.0212802764370963,1.50482327019114,-1.6015857297959
50.3656657192784,-54.5712086064232,0.0212802764370963,1.23765864286333,-1.31255768558848
50.2861653913748,-54.484896121326,0.0212802764370963,0.978977291461771,-1.03273347202234
50.2076730248538,-54.3996853278544,0.0212802764370963,0.728730598418584,-0.761670963065784
50.1301876290843,-54.3155747739367,0.0212802764370963,0.48646700599417,-0.499274848937324
50.0537007812452,-54.2325603629347,0.0212802764370963,0.251573576954779,-0.245167092494822
49.9782113652263,-54.1506401860977,0.0212802764370963,0.0242074839770791,0.0007718804643893
49.90372563227,-54.0698132028549,0.0212802764370963,-0.195438985899914,0.23871575341177
49.8302413230764,-53.9900767716744,0.0212802764370963,-0.407987538953134,0.46895822979881
49.7577537239921,-53.9114337746285,-0.0208933285749708,-0.613757243841753,0.691410851885847
49.6862600999822,-53.8338805046051,-0.0208933285749708,-0.812831740003523,0.906604203783656
49.6157568377418,-53.757410602065,-0.0208933285749708,-1.00543327248582,1.11487268707023
49.5462406504061,-53.6820200171149,-0.0208933285749708,-1.19171607766431,1.31628782838218
49.4777123232282,-53.6077043593437,-0.0208933285749708,-1.37162805683076,1.51104770162993
49.4101677931566,-53.5344590959712,-0.0208933285749708,-1.54557229035014,1.69933418903547
49.3436022498379,-53.4622818827931,-0.0208933285749708,-1.71374318538559,1.88119949667164
49.278011170388,-53.3911675239729,-0.0208933285749708,-1.8762768356872,2.05695056092429
49.2133821494984,-53.3211063496651,-0.0208933285749708,-2.03373624805427,2.22698305900682
49.1497106909203,-53.2520929568196,-0.0208933285749708,-2.18586531516853,2.39123682664962
49.0869958420253,-53.1841257415386,-0.0208933285749708,-2.33261070305431,2.54965834966277
49.025232481761,-53.1171985914314,-0.0208933285749708,-2.4743126222,2.70261801772635
48.96441371699,-53.0513035361399,-0.0208933285749708,-2.61119216235289,2.85035420837888
48.9045339616916,-52.9864342047983,-0.0208933285749708,-2.74330816687704,2.99292286065735
48.8455933982619,-52.9225855240261,-0.0208933285749708,-2.87047544051749,3.13038668906223
48.787585671707,-52.859750483352,-0.0208933285749708,-2.99313944893559,3.26297150112835
48.7304979966898,-52.7979243677579,-0.0208933285749708,-3.1117549703715,3.39068067466192
48.6743240851562,-52.737099697087,-0.0208933285749708,-3.22610767411833,3.51377468740158
48.6190601065077,-52.6772627380169,-0.0208933285749708,-3.33617471599494,3.63270236196047
48.5646992657098,-52.6184059964555,-0.0208933285749708,-3.44220954770896,3.74726613583101
48.5112359541404,-52.5605248980485,-0.0208933285749708,-3.54425149725297,3.85742268159205
48.4589398847441,-52.5030220296041,-0.0208933285749708,-3.64213375911611,3.96419759463391
48.4075088030485,-52.4464950788503,-0.0208933285749708,-3.73675417679839,4.06715577959997
48.3569359552243,-52.3909352755034,-0.0208933285749708,-3.8277885774841,4.16617084458574
48.3072162974623,-52.3363440554118,-0.0208933285749708,-3.91523599543583,4.26080736462961
48.2583425863046,-52.2827117621185,-0.0208933285749708,-3.99929450742961,4.35172289167709
48.2103109813269,-52.2300173366652,-0.0208933285749708,-4.07987029849006,4.4396186637693
48.1631138523655,-52.1782515726647,-0.0208933285749708,-4.15723727378724,4.52399762867174
48.1167403674583,-52.1274105355,-0.0208933285749708,-4.2316462565291,4.60467496610853
48.0711828209561,-52.0774845613483,-0.0208933285749708,-4.30302088455716,4.68202906701201
48.0264350301836,-52.0284645823395,-0.0208933285749708,-4.37135877596019,4.75611804923602
47.9824888988827,-51.9803407186101,-0.0208933285749708,-4.4368324977902,4.82707028675921
47.9393370466231,-51.933099701178,-0.0208933285749708,-4.49947927698103,4.89514970473286
47.8969711096214,-51.8867316747874,-0.0208933285749708,-4.55942201826353,4.96026878032098
47.8553847585513,-51.8412276281192,-0.0208933285749708,-4.61662558044641,5.02246420673244
47.8145694179898,-51.7965774853099,-0.0208933285749708,-4.67127302516997,5.08186892356125
47.7745182479909,-51.7527678778597,-0.0208933285749708,-4.72334213352897,5.1387338626064
47.7352224278432,-51.7097889018901,-0.0208933285749708,-4.77300003539051,5.19296115586984
47.6966731154473,-51.6676266801937,-0.0208933285749708,-4.82031434484853,5.24483323250619
47.6588613361242,-51.626271421464,-0.0208933285749708,-4.86535703010169,5.29421724501016
47.6217737572931,-51.5857160839259,-0.0208933285749708,-4.90842087740318,5.34103856239166
47.5854016371491,-51.5459507036289,-0.0208933285749708,-4.94933800336031,5.38551207269833
47.5497332815121,-51.5069699102175,-0.0208933285749708,-4.98832371988293,5.42746381769749
47.514760068366,-51.4687634456059,-0.0208933285749708,-5.02528296987304,5.4672048645826
47.4804695370752,-51.4313189747814,-0.0208933285749708,-5.0604745080044,5.504909462237
47.4468532604846,-51.3946263796287,-0.0208933285749708,-5.09375209565941,5.540530192767
47.4139097004011,-51.358677032559,-0.0208933285749708,-5.12480858692459,5.57405095076999
47.3816299153838,-51.3234607660014,-0.0208933285749708,-5.15406878017644,5.60560970866914
47.3500061755509,-51.2889713245645,-0.0208933285749708,-5.18152265498232,5.63506103665192
47.3190294332178,-51.2551984477056,-0.0208933285749708,-5.20728882708322,5.66266406311785
47.2886914970664,-51.2221300604821,-0.0208933285749708,-5.23137407678234,5.68857158307862
47.2589834068141,-51.1897560127019,-0.0208933285749708,-5.2538673147787,5.71274357992745
47.2298954842294,-51.1580548878759,-0.0208933285749708,-5.27485563061291,5.7358254600442
47.201418864294,-51.1270171463496,-0.0208933285749708,-5.29434662706392,5.75727560226934
47.1735477775167,-51.0966431608325,-0.0208933285749708,-5.31222552274107,5.77662609355098
47.1462732915912,-51.0669229754022,-0.0208933285749708,-5.32869715915481,5.79444492087146
47.1195849379004,-51.0378447397223,-0.0208933285749708,-5.34388778770447,5.81088184629005
47.0934739513225,-51.0093987221048,-0.0208933285749708,-5.35775676617214,5.82588000019558
47.0679305884749,-50.9815767351372,-0.0208933285749708,-5.37039900013653,5.83940673163026
47.04294631196,-50.9543691262301,-0.0208933285749708,-5.38179654853805,5.8515824480569
47.0185081566965,-50.9277661712302,-0.0208933285749708,-5.39222261284378,5.86245719076321
46.9946078642726,-50.9017584013997,-0.0208933285749708,-5.4014819309397,5.87206323419072
46.9712345720735,-50.8763301778209,-0.0208933285749708,-5.40975003439704,5.88076745556503
46.9483802251895,-50.8514724890273,-0.0208933285749708,-5.41692466473919,5.88828072152586
46.9260410868651,-50.8271831573341,-0.0208933285749708,-5.42281758074527,5.89428734307768
46.9042089461006,-50.8034529419253,-0.0208933285749708,-5.42768979264387,5.89918198646809
46.8828741205143,-50.7802774486654,-0.0208933285749708,-5.43165483750337,5.90275221556898
46.8620285967902,-50.7576473956748,-0.0208933285749708,-5.43466481131416,5.90528275653199
46.8416638700117,-50.7355414784095,-0.0208933285749708,-5.43678033956466,5.90744120670356
46.8217721781459,-50.7139510380322,-0.0208933285749708,-5.43799806970205,5.90863254096708
46.8024227238984,-50.6925150777132,-0.0208933285749708,-5.43816214738335,5.90897414700126
46.7835309106884,-50.6715926167705,-0.0208933285749708,-5.4374910246371,5.90839292310157
46.7650911076392,-50.65118035315,-0.0208933285749708,-5.43591024229382,5.90663245300753
46.7470956328634,-50.6312693441888,-0.0208933285749708,-5.43355383970427,5.90401092045177
46.7295429492864,-50.6118474216954,-0.0208933285749708,-5.43013219877209,5.90073217861094
46.7124252957247,-50.5929059740774,-0.0208933285749708,-5.4259873458382,5.89665258325998
46.6957355396517,-50.5744378171939,-0.0208933285749708,-5.42111681991108,5.89173132223126
46.6794661210894,-50.5564344902839,-0.0208933285749708,-5.4155714221573,5.88606504187316
46.6636016985245,-50.5388872474573,-0.0208933285749708,-5.40978582496968,5.87970090261058
46.6481352616463,-50.521787898496,-0.0208933285749708,-5.4033705948801,5.87264232174462
46.6330607254178,-50.5051260069777,-0.0208933285749708,-5.39630420847857,5.86503708233502
46.6183711641656,-50.4888937249816,-0.0208933285749708,-5.38865482893096,5.85678520824283
46.6040626233052,-50.4730894285108,-0.0208933285749708,-5.38029338052752,5.84759140764221
46.5901282488728,-50.4577051686693,-0.0208933285749708,-5.37139008791003,5.8378008414569
46.5765645029727,-50.4427237077632,-0.0208933285749708,-5.36179709887509,5.8279257926131
46.5633646597714,-50.4281377722843,-0.0208933285749708,-5.35169811546243,5.8174944439153
46.5505177616775,-50.4139407060936,-0.0208933285749708,-5.34133741482302,5.80650063925503
46.5380174291871,-50.4001254151485,-0.0208933285749708,-5.33050884298733,5.79499151423302
46.5258517517637,-50.3866884641592,-0.0208933285749708,-5.31952270937255,5.78280148109493
46.5140147448195,-50.3736228609917,-0.0208933285749708,-5.30810384088809,5.77013274850401
46.5025014805677,-50.360924905938,-0.0208933285749708,-5.29621805392882,5.75683799249469
46.4913060839647,-50.3485876234743,-0.0208933285749708,-5.28393301243452,5.74310469200705
46.4804254300631,-50.3366048147041,-0.0208933285749708,-5.27112565593737,5.72891578160395
46.4698536548569,-50.3249696765085,-0.0208933285749708,-5.25795268413672,5.71432413158736
46.459592298457,-50.313673075038,-0.0208933285749708,-5.24404850800231,5.69947327252681
46.4496353624418,-50.3027085003059,-0.0208933285749708,-5.22980966653256,5.68425336371765
46.4399601859442,-50.2920638550041,-0.0208933285749708,-5.21612173672325,5.66897591895095
46.4305617053828,-50.2817331509674,-0.0208933285749708,-5.2021216512021,5.65335504534127
46.4214396566899,-50.2717146988528,-0.0208933285749708,-5.18757651745373,5.63718659892514
46.4125888144906,-50.2620024551003,-0.0208933285749708,-5.17275114192105,5.62070749651235
46.4040129033362,-50.2525912239514,-0.0208933285749708,-5.15719700465662,5.6038926148686
46.3957065925984,-50.2434751771592,-0.0208933285749708,-5.14138353345254,5.58679182973002
46.3876665333697,-50.2346504223562,-0.0208933285749708,-5.12522422001506,5.56932257354306
46.3798875304317,-50.2261111132464,-0.0208933285749708,-5.10882735311063,5.55160034894941
46.3723588114961,-50.2178524597545,-0.0208933285749708,-5.09249828202174,5.53358785819201
46.3650755805804,-50.2098689148243,-0.0208933285749708,-5.07595281803428,5.5153396962665
46.3580343879573,-50.2021460685951,-0.0208933285749708,-5.05913548998639,5.49733246731896
46.351230475805,-50.1946789065515,-0.0208933285749708,-5.04212587109951,5.47911146476394
46.3446568690776,-50.1874716278487,-0.0208933285749708,-5.025052999718,5.46021335483326
46.3383090721657,-50.1805190300856,-0.0208933285749708,-5.00780612807191,5.4411234054556
46.3321838227279,-50.1738115153893,-0.0208933285749708,-4.99033430500312,5.42208464916297
46.3262767788864,-50.1673441879524,-0.0208933285749708,-4.97270409716894,5.40287607540247
46.3205844750209,-50.1611183569118,-0.0208933285749708,-4.95488246464834,5.38318972254633
46.3151026892983,-50.1551290583405,-0.0208933285749708,-4.93691925009445,5.36335319896388
46.3098256934364,-50.149369118628,-0.0208933285749708,-4.91890443626757,5.34349485059256
46.3047494345186,-50.1438339164129,-0.0208933285749708,-4.90076560750885,5.32349995024026
46.2998666259332,-50.138518006227,-0.0208933285749708,-4.88268160286515,5.30342392697705
46.2951734020981,-50.1334169303855,-0.0208933285749708,-4.86449199772692,5.28322960091038
46.2906745749478,-50.1285266998661,-0.0208933285749708,-4.84575751657551,5.26290472012727
46.2863904066632,-50.1235440660636,-0.0208933285749708,-4.82690860886247,5.24272879387981
46.28228541881,-50.1187644113032,-0.0208933285749708,-4.80832305642917,5.22276865598359
46.2783560336277,-50.1141836095697,-0.0208933285749708,-4.78965647983237,5.20271311435139
46.2745968460379,-50.1097986093321,-0.0208933285749708,-4.77101295248263,5.1825173701085
46.2710044586954,-50.1056054137407,-0.0208933285749708,-4.75230100947948,5.16223919094575
46.2675837075171,-50.1016047554847,-0.0208933285749708,-4.73310304512867,5.14164398862571
46.2643310036774,-50.0977925915287,-0.0208933285749708,-4.71384947565727,5.12098093753505
46.2612346266484,-50.0941653978422,-0.0208933285749708,-4.69497039409917,5.10023340981799
46.2582915337896,-50.0907192626095,-0.0208933285749708,-4.67603971044678,5.07943067619004
46.2555041517522,-50.0874507158414,-0.0208933285749708,-4.65678200413526,5.05855961123668
46.2528692358647,-50.0843559975151,-0.0208933285749708,-4.63748889237446,5.03764407000659
46.2503802791902,-50.0814267509229,-0.0208933285749708,-4.61833714659705,5.01693116798329
46.2480341783825,-50.0786595409528,-0.0208933285749708,-4.59916411166995,4.99618327103107
46.2458230005174,-50.0760487960561,-0.0208933285749708,-4.58022709276025,4.97551924933204
46.2437440300763,-50.0735912864535,-0.0208933285749708,-4.56127177820895,4.95482983575856
46.241805235171,-50.0712857811953,-0.0208933285749708,-4.54175199377303,4.93401934969148
46.24000360275,-50.0691290764672,-0.0208933285749708,-4.5222238864956,4.91319403629365
46.2383267522726,-50.0671178548973,-0.0208933285749708,-4.50317889875213,4.89236726709924
46.2367721582717,-50.065249007949,-0.0208933285749708,-4.48413017197518,4.87153583255518
46.2353461094356,-50.0635172597489,-0.0208933285749708,-4.46462779263105,4.85081892738573
46.2340458007729,-50.0619197735368,-0.0208933285749708,-4.44513281306582,4.83010113366904
46.2328675459881,-50.0604597023176,-0.0208933285749708,-4.42569707246611,4.80907927505556
46.2318086758795,-50.0591340991899,-0.0208933285749708,-4.40627566920182,4.78806500054792
46.2308669509267,-50.0579432300881,-0.0208933285749708,-4.38685226981605,4.76689883197214
46.2300398652377,-50.0568841399378,-0.0208933285749708,-4.3674457206016,4.74574836518538
46.2293217642248,-50.0559458175777,-0.0208933285749708,-4.34822416651191,4.72503631162615
46.228710351287,-50.0551256319601,-0.0208933285749708,-4.32902468628157,4.70434935931945
46.2282005545215,-50.0544212770482,-0.0208933285749708,-4.30999555833678,4.68367633616323
46.2277902237642,-50.0538302719681,-0.0208933285749708,-4.29099525228313,4.66303128356148
46.2274765581033,-50.0533552263256,-0.0208933285749708,-4.2720618728825,4.64215652196746
46.2272574412383,-50.0529936334616,-0.0208933285749708,-4.25316555857568,4.62131315106782
46.2271367692928,-50.0527487144618,-0.0208933285749708,-4.2340001622736,4.60021062887532
46.2271122844198,-50.0526177637633,-0.0208933285749708,-4.21487796581094,4.57915085343036
46.2271833363518,-50.0525919034474,-0.0208933285749708,-4.19572049994895,4.55845796515735
46.2273477606487,-50.0526687377136,-0.0208933285749708,-4.17660781040872,4.53781267441505
46.2276039922346,-50.0528449510599,-0.0208933285749708,-4.15751324087704,4.51726720342548
46.2279498884384,-50.0531183015335,-0.0208933285749708,-4.13846986852357,4.49677230172559
46.2283769102425,-50.0534827685665,-0.0208933285749708,-4.11981191058336,4.47652732839863
46.228883336069,-50.0539364673481,-0.0208933285749708,-4.10120180696817,4.45632917505747
46.22947014328,-50.0544783260009,-0.0208933285749708,-4.08250357855404,4.43613953057523
46.2301355288068,-50.0551063950716,-0.0208933285749708,-4.06385964347838,4.41600597193248
46.2308820186959,-50.0558231895421,-0.0208933285749708,-4.04505004529141,4.39570186014394
46.2317077679077,-50.0566266598101,-0.0208933285749708,-4.0262967793754,4.37545925314445
46.2326055173369,-50.0575131056499,-0.0208933285749708,-4.00788245899275,4.35536705626186
46.2335736510115,-50.0584805823264,-0.0208933285749708,-3.98952783624602,4.3353410339499
46.234607748179,-50.0595280147035,-0.0208933285749708,-3.97138040296035,4.3153398400071
46.2357064295037,-50.06065358606,-0.0208933285749708,-3.95329050968296,4.29540381420787
46.236866347805,-50.0618600758732,-0.0208933285749708,-3.93536199302757,4.27529922902926
46.2380859949873,-50.0631456055225,-0.0208933285749708,-3.91750542625935,4.25526232982054
46.2395115290481,-50.0642220314229,-0.0208933285749708,-3.8995885732238,4.23562933154954
46.2409916873062,-50.0653768589819,-0.0208933285749708,-3.8817402760442,4.21606270543938
46.2425316927937,-50.0666090676869,-0.0208933285749708,-3.86362921918153,4.19652145862782
46.2441301407623,-50.0679168575526,-0.0208933285749708,-3.84558908517485,4.17704769951461
46.2457788297274,-50.0692887487528,-0.0208933285749708,-3.8279723261917,4.15814325740872
46.2474766443468,-50.0707233835261,-0.0208933285749708,-3.81042633080352,4.13930427130587
46.249227170388,-50.0722297268683,-0.0208933285749708,-3.79271060153713,4.12000119272544
46.2510291868912,-50.073806127083,-0.0208933285749708,-3.77506735247677,4.10076763184432
46.2528838153405,-50.0754484599304,-0.0208933285749708,-3.75737779128081,4.08173367440664
46.2547897731535,-50.0771551377341,-0.0208933285749708,-3.73976407555562,4.0627750656626
46.2567484953319,-50.0789202399784,-0.0208933285749708,-3.72208819287674,4.04411746408939
46.2587586979187,-50.0807423658921,-0.0208933285749708,-3.70448803486505,4.02553705071853
46.2608106998902,-50.0826237771214,-0.0208933285749708,-3.68739784672874,4.00684740453095
46.2629035563238,-50.08456303741,-0.0208933285749708,-3.67038209845894,3.98823563644718
46.2650369494644,-50.0865571485788,-0.0208933285749708,-3.6534097638063,3.96978433578224
46.2672098751338,-50.0886047873396,-0.0208933285749708,-3.63651650099374,3.95141172947566
46.2694279060128,-50.0907116449831,-0.0208933285749708,-3.61936513637333,3.93275874234496
46.2716899474596,-50.0928762678596,-0.0208933285749708,-3.6022905594377,3.91418482814253
46.2739909175775,-50.0950964930366,-0.0208933285749708,-3.58549945119628,3.89572866399538
46.2763299610766,-50.0973709373676,-0.0208933285749708,-3.56878156388048,3.87735329946409
46.2787040217128,-50.099694303074,-0.0208933285749708,-3.55225120359836,3.85926215332152
46.281112294117,-50.102065404413,-0.0208933285749708,-3.53579677923667,3.84125127390486
46.2835618094953,-50.1044842227417,-0.0208933285749708,-3.51901611120061,3.82326225366227
46.2860514824935,-50.1069496147163,-0.0208933285749708,-3.50231645956637,3.80535289006329
46.2885768334645,-50.1094624702436,-0.0208933285749708,-3.4858738135828,3.78742015110972
46.2911368947446,-50.1120215810826,-0.0208933285749708,-3.46951375749694,3.76957058583042
46.2937305179985,-50.1146145205494,-0.0208933285749708,-3.45324675007612,3.75238270735378
46.2963568023935,-50.1172404293533,-0.0208933285749708,-3.43706147182958,3.73527910716962
46.2990042274579,-50.1198999778228,-0.0068354793335174,-3.42150497455295,3.71818208810239
46.3016830625674,-50.1225994899781,-0.0068354793335174,-3.40547289918753,3.70079978558756
46.3043889142264,-50.1253343548597,-0.0068354793335174,-3.38970432511867,3.68368525936228
46.3071210924175,-50.1281036474881,-0.0068354793335174,-3.3740147481292,3.66665527515732
46.3098843801289,-50.13091226861,-0.0068354793335174,-3.35812352461628,3.64941145037278
46.3126779299159,-50.1337591770109,-0.0068354793335174,-3.34231311515471,3.63225215465011
46.3154986778651,-50.1366386859685,-0.0068354793335174,-3.32669835150491,3.61541737751055
46.3183458844359,-50.1395499067473,-0.0068354793335174,-3.31116375298195,3.59866819084828
46.321222056937,-50.1424902676965,-0.0068354793335174,-3.29554321747464,3.58209202519881
46.3241263238114,-50.1454589833385,-0.0068354793335174,-3.2800066281114,3.56560035546581
46.327046881075,-50.1484610528817,-0.0068354793335174,-3.2651165574478,3.54889677117332
46.3299833115769,-50.1514955323611,-0.0068354793335174,-3.25030382590828,3.5322794806089
46.3329395388333,-50.1545564854711,-0.0068354793335174,-3.23534562853722,3.51600595805534
46.3359151021472,-50.1576432110049,-0.0068354793335174,-3.22046144282257,3.49981508175912
46.338912350947,-50.1607540048857,-0.0068354793335174,-3.20550720770244,3.48375898230189
46.3419306707114,-50.1638881752652,-0.0068354793335174,-3.19063162048829,3.46778764016847
46.3449675334459,-50.1670433915822,-0.0068354793335174,-3.17593343240598,3.45198578839376
46.3480223577137,-50.1702190308125,-0.0068354793335174,-3.16131573505269,3.43626851450211
46.3510965169039,-50.1734167565278,-0.0068354793335174,-3.14667857540024,3.4205188756874
46.3541894063556,-50.1766359114009,-0.0068354793335174,-3.13212131735642,3.40485344069826
