time,x,y
214.28666100000004,4247211.630196705,7377796.0241083475
214.306504,4247211.599772507,7377796.034212576
214.326653,4247211.568848308,7377796.044570308
214.346646,4247211.537407479,7377796.055025707
214.366397,4247211.5054299245,7377796.065429917
214.38664900000003,4247211.471216571,7377796.0761704035
214.406774,4247211.4354379065,7377796.086900506
214.426665,4247211.398725765,7377796.097504314
214.446643,4247211.360262423,7377796.108337784
214.46457400000003,4247211.319224455,7377796.1197360465
214.489829,4247211.272314202,7377796.1327281315
214.506755,4247211.236598612,7377796.142673041
214.526628,4247211.193810134,7377796.154651532
214.546628,4247211.1496463185,7377796.167071182
214.566379,4247211.1052178815,7377796.179606451
214.586627,4247211.058981472,7377796.1926799705
214.60650400000003,4247211.012719434,7377796.2057759
214.626646,4247210.965414744,7377796.219174776
214.64640100000005,4247210.917897725,7377796.232636016
214.666649,4247210.867905382,7377796.246795263
214.686649,4247210.817145438,7377796.261163342
214.70684,4247210.763962014,7377796.276217083
214.726533,4247210.711056771,7377796.291266187
214.744587,4247210.654219074,7377796.307612393
214.76721100000003,4247210.597844685,7377796.324095676
214.786388,4247210.542837584,7377796.340515489
214.80676900000003,4247210.482982665,7377796.358808239
214.826375,4247210.425113095,7377796.376804069
214.846634,4247210.364198672,7377796.3959110025
214.86638,4247210.303947774,7377796.414822924
214.88662800000003,4247210.241305929,7377796.434346883
214.90678000000003,4247210.178126781,7377796.453772172
214.926415,4247210.115983744,7377796.4726262335
214.945044,4247210.047282853,7377796.4932341855
214.966659,4247209.985890587,7377796.5114867855
214.986654,4247209.91975185,7377796.531025143
215.006804,4247209.851660916,7377796.551068106
215.026658,4247209.783779008,7377796.571122208
215.04665900000003,4247209.7138909735,7377796.592010837
215.066396,4247209.643669528,7377796.613398351
215.084583,4247209.568794085,7377796.636796374
215.107442,4247209.492269982,7377796.661436053
215.1266,4247209.4202593025,7377796.685156365
215.146597,4247209.343363756,7377796.710858744
215.16638,4247209.266787798,7377796.736654528
215.186388,4247209.188114711,7377796.763185993
215.206789,4247209.106687835,7377796.790516121
215.226601,4247209.027398497,7377796.816953606
215.246624,4247208.946220841,7377796.843829792
215.266415,4247208.865099989,7377796.870484123
215.286614,4247208.781031117,7377796.897884071
215.306797,4247208.695780689,7377796.9254614245
215.326618,4247208.611228623,7377796.9527855925
215.34502000000003,4247208.520036061,7377796.982472322
215.367043,4247208.435914869,7377797.010269925
215.386384,4247208.351367548,7377797.038806229
215.40653000000003,4247208.261856429,7377797.069827297
215.426605,4247208.173044501,7377797.1012994405
215.44660300000004,4247208.083244089,7377797.133597284
215.466386,4247207.993570507,7377797.1661068825
215.486595,4247207.899890305,7377797.200119737
215.50678600000003,4247207.804975392,7377797.234421818
215.526379,4247207.711649165,7377797.2678298205
215.546618,4247207.613241725,7377797.302558105
215.566726,4247207.514568296,7377797.3367146095
215.586179,4247207.41825124,7377797.369270975
215.606781,4247207.315191637,7377797.40313901
215.62661000000003,4247207.21476789,7377797.435299068
215.64702800000003,4247207.11067885,7377797.467958873
215.66723,4247207.00594255,7377797.500329599
215.686596,4247206.904023064,7377797.531538364
215.706753,4247206.796413555,7377797.564355646
215.726488,4247206.689616351,7377797.59692972
215.746597,4247206.57985258,7377797.630542858
215.766389,4247206.47054615,7377797.664275487
215.786636,4247206.358244083,7377797.699330069
215.806802,4247206.246606333,7377797.734658831
215.826622,4247206.135654762,7377797.770094446
215.84661800000003,4247206.023163331,7377797.806123887
215.866618,4247205.909568628,7377797.842385628
215.886618,4247205.794707808,7377797.878708556
215.906807,4247205.677036587,7377797.915391884
215.92661300000003,4247205.560459283,7377797.951263804
215.945173,4247205.450077344,7377797.984905623
215.967224,4247205.316922904,7377798.025203861
215.986385,4247205.200178038,7377798.060393148
216.00678800000003,4247205.0733601,7377798.098571367
216.02659900000003,4247204.950406093,7377798.135569874
216.04616,4247204.82806338,7377798.172377484
216.066387,4247204.700154932,7377798.210861514
216.08659900000004,4247204.571343226,7377798.249628675
216.106814,4247204.442380995,7377798.288490691
216.12640400000004,4247204.316784328,7377798.3265622705
216.146618,4247204.186343581,7377798.366562018
216.166408,4247204.057705615,7377798.4066831125
216.186619,4247203.9253943525,7377798.448862565
216.205177,4247203.783666841,7377798.4951879755
216.22725000000003,4247203.655674189,7377798.537676922
216.24638400000003,4247203.527343241,7377798.580441985
216.266612,4247203.389616353,7377798.6260408005
216.28659700000003,4247203.252985586,7377798.670494339
216.306538,4247203.115719046,7377798.714025824
216.32638100000003,4247202.978394006,7377798.756753789
216.346386,4247202.838066235,7377798.800089191
216.366383,4247202.6975590605,7377798.84366125
216.386597,4247202.554972981,7377798.888575094
216.406818,4247202.411226809,7377798.934954273
216.426689,4247202.268792136,7377798.98176809
216.44640500000003,4247202.1271609105,7377799.028751646
216.466626,4247201.980131961,7377799.077561641
216.48661300000003,4247201.833460738,7377799.125878727
216.50744000000003,4247201.677858049,7377799.176410007
216.527238,4247201.530881919,7377799.2236775765
216.546599,4247201.384516022,7377799.270656905
216.566604,4247201.23216492,7377799.319815042
216.58660300000005,4247201.07984823,7377799.369579983
216.606715,4247200.925646652,7377799.420853697
216.62638500000003,4247200.775163649,7377799.471525032
216.646629,4247200.617852404,7377799.524755653
216.66661900000005,4247200.462416688,7377799.57721277
216.686618,4247200.305281385,7377799.629711861
216.706774,4247200.144865244,7377799.682461846
216.726717,4247199.9851737805,7377799.734299478
216.746621,4247199.824622008,7377799.786046824
216.76662,4247199.661946763,7377799.838400951
216.786611,4247199.498361543,7377799.891263586
216.807395,4247199.327220966,7377799.947061486
216.827231,4247199.163956712,7377800.000773816
216.846608,4247199.00309578,7377800.054098684
216.866603,4247198.836094468,7377800.109824193
216.88660700000003,4247198.669018206,7377800.165888645
216.90675400000003,4247198.499659847,7377800.222985404
216.926604,4247198.332002486,7377800.27974572
216.944995,4247198.174512365,7377800.333261308
216.96662300000003,4247197.989758433,7377800.396262226
216.986623,4247197.81666736,7377800.455479961
217.006775,4247197.639736188,7377800.516175436
217.02662100000003,4247197.464910158,7377800.576251591
217.04662,4247197.286385241,7377800.63763557
217.065042,4247197.096380962,7377800.702933551
217.087246,4247196.920043116,7377800.763438856
217.10675000000003,4247196.74247002,7377800.824240376
217.1266,4247196.561091177,7377800.886314323
217.14660100000003,4247196.3778417,7377800.949141034
217.166611,4247196.194226814,7377801.012351319
217.186604,4247196.010622657,7377801.075961495
217.206751,4247195.825166862,7377801.14072692
217.226604,4247195.642898025,7377801.204758648
217.246602,4247195.458105499,7377801.269860135
217.266632,4247195.27196799,7377801.335420455
217.286682,4247195.083657736,7377801.401530558
217.306781,4247194.893208001,7377801.468033024
217.32640300000003,4247194.706756183,7377801.53293672
217.346628,4247194.510582471,7377801.601250315
217.36728600000004,4247194.309354884,7377801.671599774
217.387222,4247194.113747263,7377801.740485548
217.406749,4247193.919877743,7377801.809402457
217.426606,4247193.722467712,7377801.880088069
217.44660300000004,4247193.522099896,7377801.952119088
217.46660000000003,4247193.320687757,7377802.024578701
217.486605,4247193.118236301,7377802.097231703
217.506747,4247192.91278689,7377802.1705828495
217.526406,4247192.713898604,7377802.241256805
217.546622,4247192.505939816,7377802.314901508
217.566619,4247192.300539753,7377802.387484453
217.58662200000003,4247192.0944823725,7377802.460240909
217.606742,4247191.886355611,7377802.533762198
217.626628,4247191.680533435,7377802.606581296
217.646618,4247191.4723239755,7377802.680431074
217.66724800000003,4247191.256667166,7377802.757194748
217.68721600000003,4247191.045929336,7377802.832545739
217.706732,4247190.837633708,7377802.907389936
217.726712,4247190.623000933,7377802.984795479
217.746602,4247190.408557219,7377803.062286616
217.76660200000003,4247190.190033674,7377803.141276501
217.786602,4247189.970076826,7377803.220679044
217.80674800000003,4247189.745707827,7377803.301466478
217.826619,4247189.523871061,7377803.381195317
217.84661900000003,4247189.298428967,7377803.462178057
217.866622,4247189.071822943,7377803.543641731
217.886616,4247188.844466321,7377803.625542666
217.906744,4247188.61439033,7377803.708665737
217.926033,4247188.363265696,7377803.79955068
217.944994,4247188.175198334,7377803.86760419
217.96660000000003,4247187.9279801445,7377803.956894229
217.986609,4247187.696494573,7377804.040179125
218.00675,4247187.46216791,7377804.124060081
218.02659800000004,4247187.230249893,7377804.206786331
218.046603,4247186.99522922,7377804.290525859
218.066601,4247186.759129391,7377804.374755783
218.086597,4247186.521731057,7377804.459754049
218.106497,4247186.283864695,7377804.5453712
218.12662,4247186.042994062,7377804.632410008
218.146684,4247185.800549231,7377804.720157423
218.16663,4247185.55860407,7377804.807663322
218.186625,4247185.314632165,7377804.89564463
218.20651100000003,4247185.069665718,7377804.983577364
218.227239,4247184.814273683,7377805.074911841
218.24692600000003,4247184.568945895,7377805.162481258
218.266611,4247184.32288105,7377805.2503044065
218.28659500000003,4247184.072170504,7377805.339929112
218.306751,4247183.818328993,7377805.430954766
218.326594,4247183.567778801,7377805.521099514
218.346601,4247183.314308741,7377805.612582893
218.366628,4247183.059228449,7377805.704925467
218.386621,4247182.804542494,7377805.797389183
218.40677900000003,4247182.545896517,7377805.891537129
218.42640900000004,4247182.295145705,7377805.9829835445
218.446622,4247182.033023907,7377806.078675882
218.466615,4247181.773279622,7377806.173519028
218.486621,4247181.511735574,7377806.268958196
218.506748,4247181.246180369,7377806.365737616
218.52724,4247180.975529884,7377806.464283726
218.547211,4247180.709353063,7377806.561178593
218.566386,4247180.451777549,7377806.654980993
218.58659900000004,4247180.177080719,7377806.755122979
218.60672900000003,4247179.903198981,7377806.855119105
218.62660900000003,4247179.63183903,7377806.954291387
218.646597,4247179.357307443,7377807.0546387555
218.6666,4247179.081089402,7377807.1555375885
218.686622,4247178.803543583,7377807.256775276
218.706753,4247178.522937012,7377807.358912819
218.726756,4247178.243759105,7377807.4603158105
218.746619,4247177.965814846,7377807.561081247
218.766616,4247177.684595107,7377807.662864864
218.785046,4247177.38748529,7377807.77023992
218.807395,4247177.10647518,7377807.871691336
218.82660300000003,4247176.834328047,7377807.969981065
218.84659600000003,4247176.548234882,7377808.073516037
218.866597,4247176.260879387,7377808.1778926505
218.88660400000003,4247175.971841742,7377808.283438729
218.90672,4247175.67886128,7377808.391099236
218.926347,4247175.393499513,7377808.496387336
218.946002,4247175.062798212,7377808.618515467
218.96659800000003,4247174.798696755,7377808.715834628
218.986623,4247174.500909799,7377808.825027953
219.00683200000003,4247174.197195135,7377808.935590164
219.026618,4247173.899556757,7377809.043424726
219.046618,4247173.59691068,7377809.152976341
219.06662,4247173.2933296645,7377809.263188863
219.08663,4247172.989415595,7377809.374266706
219.107386,4247172.673417986,7377809.490890915
219.127213,4247172.373990565,7377809.6022544
219.146598,4247172.077890938,7377809.712840152
219.1666,4247171.772017033,7377809.827188747
219.186348,4247171.469490451,7377809.9400363
219.206755,4247171.153366969,7377810.05739334
219.22663,4247170.84410781,7377810.171789584
219.246597,4247170.532645319,7377810.286867878
219.266633,4247170.2178158,7377810.40332964
219.286622,4247169.902246432,7377810.520476642
219.306732,4247169.582388787,7377810.639834378
219.32662600000003,4247169.266096616,7377810.758296287
219.34661900000003,4247168.945545539,7377810.878497341
219.366618,4247168.622392273,7377810.999527106
219.386622,4247168.297817472,7377811.120652657
219.407193,4247167.962493303,7377811.245111723
219.429347,4247167.595508058,7377811.380737204
219.446601,4247167.309975428,7377811.4860684
219.46659800000003,4247166.978500714,7377811.608380195
219.486601,4247166.645102251,7377811.731686955
219.506528,4247166.312546182,7377811.855192969
219.526603,4247165.977004195,7377811.980376319
219.546601,4247165.64213061,7377812.10587235
219.56662,4247165.305779511,7377812.232479686
219.58662300000003,4247164.969624455,7377812.35956365
219.60677100000004,4247164.62972516,7377812.488587791
219.626619,4247164.29499574,7377812.615997712
219.64671200000004,4247163.95388229,7377812.745979624
219.667276,4247163.603908996,7377812.879265566
219.68721900000003,4247163.261466826,7377813.009402164
219.706745,4247162.921963722,7377813.138008419
219.72674,4247162.572503894,7377813.270107587
219.746348,4247162.229966888,7377813.399541939
219.766599,4247161.871448363,7377813.535199735
219.786599,4247161.517276456,7377813.669628369
219.806531,4247161.1617354555,7377813.805162031
219.826595,4247160.803733578,7377813.9420872135
219.846603,4247160.444988649,7377814.079514466
219.86668000000003,4247160.082664907,7377814.21829499
219.886621,4247159.724368521,7377814.355283417
219.906784,4247159.358420908,7377814.494768009
219.92662,4247159.000070479,7377814.631084473
219.946001,4247158.596183271,7377814.784704686
219.967265,4247158.261229653,7377814.912325439
219.987172,4247157.896718198,7377815.051673698
220.006715,4247157.537366403,7377815.189685686
220.02660100000003,4247157.173393224,7377815.3299367735
220.046598,4247156.80443374,7377815.472294648
220.066595,4247156.433563264,7377815.615285755
220.086633,4247156.059078412,7377815.759273334
220.106718,4247155.681147199,7377815.903981086
220.12637,4247155.312226136,7377816.0448949905
220.14662200000004,4247154.927524498,7377816.191869036
220.166623,4247154.545674862,7377816.338173314
220.186625,4247154.163126101,7377816.485545834
220.206538,4247153.779227342,7377816.634533858
220.226623,4247153.39286286,7377816.785428247
220.246375,4247153.010937956,7377816.935229882
220.267271,4247152.605656118,7377817.094570021
220.289561,4247152.167842201,7377817.266758397
220.306457,4247151.838923367,7377817.395958132
220.326349,4247151.451472355,7377817.5479622055
220.346355,4247151.058417711,7377817.702006415
220.366357,4247150.664115751,7377817.856430584
220.386608,4247150.26287204,7377818.013513841
220.406477,4247149.866642339,7377818.168639359
220.42664,4247149.465277104,7377818.325916021
220.446638,4247149.06487644,7377818.483111444
220.46639,4247148.66772788,7377818.639473077
220.48664,4247148.25836332,7377818.801259915
220.505203,4247147.82769527,7377818.972242407
220.52728,4247147.432563884,7377819.129618275
220.546633,4247147.03716694,7377819.287311639
220.56638200000003,4247146.629079378,7377819.450018067
220.58663,4247146.2131847525,7377819.615506971
220.606787,4247145.793627316,7377819.781902834
220.62663100000003,4247145.381886734,7377819.944811171
220.646379,4247144.968975334,7377820.108055497
220.666411,4247144.550482672,7377820.273634703
220.686402,4247144.131836638,7377820.439662909
220.706796,4247143.703133158,7377820.610284266
220.726878,4247143.280501365,7377820.7789232815
220.746641,4247142.865975199,7377820.944472085
220.767251,4247142.43023106,7377821.118358048
220.787218,4247142.005223512,7377821.28754626
220.806785,4247141.583933792,7377821.454646111
220.826636,4247141.1562903905,7377821.623762078
220.846637,4247140.721721938,7377821.795322805
220.86663400000003,4247140.284958284,7377821.967675137
220.886637,4247139.8467735,7377822.140732803
220.906791,4247139.402256437,7377822.31663285
220.926648,4247138.966105377,7377822.489573867
220.946001,4247138.4751707,7377822.684596833
220.96666400000004,4247138.080749054,7377822.841514055
220.986674,4247137.637129752,7377823.018208977
221.006812,4247137.1871122215,7377823.197612348
221.02666500000004,4247136.745241364,7377823.373771836
221.046675,4247136.296684077,7377823.552413786
221.06667300000004,4247135.846096308,7377823.731493435
221.086671,4247135.393387637,7377823.910859127
221.107476,4247134.917813588,7377824.098562225
221.12725,4247134.467420972,7377824.275916673
221.14666600000004,4247134.021424728,7377824.451529157
221.166675,4247133.5592776975,7377824.633877341
221.186686,4247133.097535793,7377824.816838463
221.206794,4247132.630027988,7377825.003180655
221.22668400000003,4247132.170182361,7377825.187320621
221.246688,4247131.705045704,7377825.37401682
221.26671,4247131.238771839,7377825.561190056
221.28646000000003,4247130.777021152,7377825.746156915
221.306842,4247130.298944698,7377825.936886819
221.326711,4247129.834774069,7377826.121320535
221.346472,4247129.369090629,7377826.30575591
221.36778200000003,4247128.86457955,7377826.50505316
221.38730400000003,4247128.402516801,7377826.687256289
221.40684500000003,4247127.936330622,7377826.870894103
221.426467,4247127.467306867,7377827.055500433
221.44671800000003,4247126.98116292,7377827.246707016
221.46672,4247126.497781309,7377827.436707233
221.486723,4247126.012482227,7377827.627360237
221.506864,4247125.5198949175,7377827.820790561
221.526725,4247125.035031737,7377828.011108834
221.54672700000003,4247124.543756545,7377828.203865339
221.566748,4247124.050420748,7377828.397351783
221.586814,4247123.553344812,7377828.592226396
221.606903,4247123.05613905,7377828.787081063
221.626758,4247122.5656842645,7377828.9792711055
221.646753,4247122.06894868,7377829.173969451
221.667349,4247121.55584153,7377829.37520418
221.687335,4247121.0564298965,7377829.571251531
221.706887,4247120.565718391,7377829.764098471
221.726884,4247120.062082957,7377829.962139923
221.746753,4247119.562402687,7377830.158588143
221.766756,4247119.055232916,7377830.357787038
221.787618,4247118.525229026,7377830.565579406
221.807546,4247118.01548081,7377830.764968855
221.82764200000005,4247117.503154894,7377830.96512003
221.847641,4247116.989891036,7377831.165696417
221.867387,4247116.483093889,7377831.364098558
221.88763800000004,4247115.95939471,7377831.569791174
221.90774700000003,4247115.437747608,7377831.775583408
221.92764700000004,4247114.923027915,7377831.979340007
221.946004,4247114.371702326,7377832.197998251
221.96826,4247113.865193598,7377832.398938595
221.987978,4247113.351427844,7377832.602507519
222.007742,4247112.830506427,7377832.808415735
222.027618,4247112.30861561,7377833.014289268
222.047618,4247111.782085922,7377833.22175313
222.067368,4247111.261398773,7377833.4268572135
222.087618,4247110.722818533,7377833.639135145
222.10776600000003,4247110.185663685,7377833.85113496
222.127637,4247109.6567518925,7377834.0601598015
222.14763500000004,4247109.121292028,7377834.272006028
222.167644,4247108.582999187,7377834.485162303
222.187652,4247108.044504381,7377834.698541118
222.207789,4247107.498709359,7377834.914898112
222.227014,4247106.904122532,7377835.150548909
222.24827600000003,4247106.397803541,7377835.351044103
222.26763700000004,4247105.870499298,7377835.559553632
222.28763300000003,4247105.322274269,7377835.775885347
222.30751400000003,4247104.775943624,7377835.990917865
222.32763,4247104.221652839,7377836.208631026
222.34763100000004,4247103.668878502,7377836.42547102
222.36763,4247103.1162380865,7377836.6421552515
222.387636,4247102.561055365,7377836.859904954
222.40755,4247102.007432423,7377837.077241154
222.427656,4247101.445941365,7377837.297781809
222.447714,4247100.885209761,7377837.517982736
222.46765700000003,4247100.32866972,7377837.736342292
222.487646,4247099.7686464,7377837.95571884
222.505609,4247099.182877303,7377838.184693379
222.52799,4247098.635844597,7377838.398209591
222.54762900000003,4247098.0815341305,7377838.6144568445
222.567386,4247097.521964793,7377838.832843995
222.587629,4247096.947656571,7377839.057284446
222.60778500000004,4247096.3712371085,7377839.283010502
222.627628,4247095.805886348,7377839.5047121355
222.64763900000003,4247095.231423755,7377839.7300701905
222.66767,4247094.652305665,7377839.957108258
222.687654,4247094.076187084,7377840.182598157
222.707789,4247093.490489083,7377840.411275669
222.727784,4247092.907217481,7377840.638502315
222.747404,4247092.336750848,7377840.8603819
222.76765,4247091.744169622,7377841.0906182565
222.787651,4247091.158887794,7377841.317903017
222.807798,4247090.567016279,7377841.547732984
222.825574,4247089.969223911,7377841.779803897
222.84824200000003,4247089.38573478,7377842.006177243
222.867631,4247088.816581821,7377842.226768444
222.887631,4247088.226832965,7377842.455028857
222.907785,4247087.631152046,7377842.685193528
222.927387,4247087.05369706,7377842.90796044
222.94608600000004,4247086.416674032,7377843.153356961
222.967628,4247085.852766031,7377843.370328483
222.98765200000005,4247085.257803769,7377843.599032247
223.007807,4247084.650779837,7377843.832197877
223.02765800000003,4247084.055908902,7377844.060604819
223.04764900000004,4247083.452816458,7377844.29216607
223.067647,4247082.847347217,7377844.524726118
223.08747700000004,4247082.245037761,7377844.756245629
223.105587,4247081.617629425,7377844.997657573
223.128001,4247081.016161614,7377845.2292275
223.147157,4247080.432519077,7377845.453931885
223.16763100000003,4247079.806883748,7377845.694656463
223.187384,4247079.206664433,7377845.925319293
223.207768,4247078.582250568,7377846.1648795605
223.22763000000003,4247077.976916956,7377846.396832812
223.24738,4247077.373413386,7377846.627970621
223.267635,4247076.752146601,7377846.865965204
223.287636,4247076.138746981,7377847.1011706395
223.307845,4247075.513441037,7377847.341316097
223.327649,4247074.908390022,7377847.574030767
223.34765700000003,4247074.290883507,7377847.811827924
223.367655,4247073.670651371,7377848.050909912
223.387652,4247073.050505149,7377848.290132961
223.405613,4247072.4000148,7377848.541171745
223.42799,4247071.791263056,7377848.776088784
223.447634,4247071.174158579,7377849.014088503
223.467638,4247070.545174092,7377849.25639619
223.48738000000003,4247069.923885116,7377849.495341461
223.50777700000003,4247069.277382589,7377849.743452062
223.527665,4247068.649772587,7377849.983800458
223.547638,4247068.0175501285,7377850.225450937
223.567405,4247067.3900853135,7377850.4648671625
223.587651,4247066.74365181,7377850.711135318
223.607795,4247066.096537996,7377850.957326437
223.627648,4247065.461110069,7377851.198836199
223.6474,4247064.8221999165,7377851.441535664
223.66740600000003,4247064.178198302,7377851.686134072
223.687654,4247063.520857693,7377851.935865908
223.707763,4247062.865716438,7377852.184897819
223.728032,4247062.115004566,7377852.470273671
223.74739,4247061.575354049,7377852.675289336
223.767388,4247060.920098242,7377852.923928269
223.787602,4247060.25560472,7377853.175580266
223.80754,4247059.600193427,7377853.423198333
223.82716,4247058.954297371,7377853.6668330645
223.847601,4247058.277627117,7377853.921966056
223.867659,4247057.614337384,7377854.17224352
223.887613,4247056.950866045,7377854.42307133
223.907809,4247056.277621647,7377854.678306196
223.92762,4247055.617730697,7377854.929007733
223.946219,4247054.992795642,7377855.166655632
223.965604,4247054.267362112,7377855.442480454
223.988217,4247053.588385026,7377855.700295507
224.007783,4247052.927121959,7377855.950841566
224.02738900000003,4247052.268790143,7377856.199851835
224.047602,4247051.5826664055,7377856.459137816
224.06759700000003,4247050.905042798,7377856.71518909
224.087603,4247050.225603654,7377856.972117239
224.107484,4247049.548225554,7377857.228614306
224.12759800000003,4247048.863015535,7377857.488318055
224.147602,4247048.179370259,7377857.747469727
224.16771800000004,4247047.491133297,7377858.008202174
224.18762200000003,4247046.80744495,7377858.266855062
224.207757,4247046.116622845,7377858.527702429
224.227623,4247045.43346301,7377858.785296675
224.24740000000003,4247044.7539677,7377859.041377155
224.268035,4247044.041309604,7377859.310053226
224.288003,4247043.3500135485,7377859.571003133
224.307745,4247042.663530836,7377859.830610774
224.327599,4247041.97384524,7377860.091715056
224.347602,4247041.2771503525,7377860.355462532
224.367607,4247040.57928426,7377860.619341698
224.387424,4247039.885921013,7377860.8809136655
224.407494,4247039.182970977,7377861.14526318
224.427632,4247038.476786392,7377861.410152461
224.447402,4247037.784494777,7377861.669466724
224.467402,4247037.080423001,7377861.933120234
224.487408,4247036.3749355385,7377862.197526157
224.50780100000003,4247035.654061619,7377862.468171032
224.527609,4247034.951733101,7377862.7322132895
224.54823700000003,4247034.2227112,7377863.006446698
224.568214,4247033.513181371,7377863.273288047
224.587596,4247032.821366154,7377863.5332121905
224.607499,4247032.11020898,7377863.79999894
224.62760100000003,4247031.394464352,7377864.0682523595
224.647603,4247030.67753573,7377864.336951372
224.667389,4247029.971824715,7377864.601696146
224.687627,4247029.242831235,7377864.875693155
224.707763,4247028.51793285,7377865.148878745
224.727803,4247027.79765551,7377865.420978515
224.747618,4247027.080713156,7377865.692320372
224.76762,4247026.357486832,7377865.9664008105
224.78762,4247025.633048139,7377866.241156535
224.807134,4247024.822714149,7377866.548610304
224.827604,4247024.180997636,7377866.792223644
