time,x,y
1738.178995,4251829.124923779,7376112.208068792
1738.198998,4251827.828319189,7376112.663540476
1738.2189950000002,4251826.537831764,7376113.117420505
1738.238996,4251825.244877498,7376113.572565349
1738.2611490000002,4251823.637510641,7376114.138699164
1738.278994,4251822.655908105,7376114.4844765905
1738.299032,4251821.35999784,7376114.940878322
1738.318996,4251820.069900947,7376115.3949564295
1738.3389960000002,4251818.774974013,7376115.850261493
1738.358995,4251817.481589612,7376116.304355203
1738.378996,4251816.186414932,7376116.758211086
1738.3990310000002,4251814.887342776,7376117.212400339
1738.418997,4251813.5971802715,7376117.6626223205
1738.438995,4251812.307167481,7376118.112292185
1738.458994,4251811.009449174,7376118.564497734
1738.479033,4251809.710536541,7376119.0173247885
1738.49901,4251808.416042421,7376119.469132872
1738.519632,4251807.084123931,7376119.934510015
1738.538995,4251805.834863093,7376120.371261748
1738.558995,4251804.536404272,7376120.825256218
1738.578996,4251803.244808785,7376121.276674582
1738.5990000000002,4251801.944923212,7376121.730597186
1738.618995,4251800.65713013,7376122.179774636
1738.638994,4251799.356319197,7376122.632873485
1738.658996,4251798.068046535,7376123.080902245
1738.678996,4251796.773283377,7376123.5303941155
1738.699002,4251795.470804614,7376123.981687527
1738.7189950000002,4251794.182704915,7376124.427210105
1738.738996,4251792.887050152,7376124.87471253
1738.758995,4251791.5915665915,7376125.321679319
1738.778997,4251790.296144388,7376125.768307011
1738.799007,4251788.991856632,7376126.217821328
1738.8196340000002,4251787.658660748,7376126.677192045
1738.838995,4251786.40882235,7376127.107762957
1738.858995,4251785.111142815,7376127.554755513
1738.878996,4251783.815288028,7376128.001079008
1738.899008,4251782.518298743,7376128.447762523
1738.918997,4251781.216450548,7376128.8959982265
1738.938994,4251779.927887851,7376129.339397114
1738.958996,4251778.632076862,7376129.784882909
1738.9789950000002,4251777.336536753,7376130.2297234535
1738.998998,4251776.034537358,7376130.676101303
1739.018996,4251774.743773586,7376131.11802232
1739.038996,4251773.447104126,7376131.5615325095
1739.059003,4251772.1504602805,7376132.004774842
1739.079626,4251770.811346844,7376132.4624483995
1739.098999,4251769.55543963,7376132.8917506505
1739.1189940000002,4251768.262131218,7376133.333839402
1739.138996,4251766.962262369,7376133.777991928
1739.158995,4251765.668196631,7376134.21980101
1739.178995,4251764.371682489,7376134.661902253
1739.198998,4251763.071265784,7376135.104624311
1739.218996,4251761.779516616,7376135.543723131
1739.238996,4251760.4832873605,7376135.983808722
1739.258995,4251759.188287723,7376136.423079281
1739.278996,4251757.891543376,7376136.862682602
1739.298998,4251756.591132972,7376137.303400601
1739.318996,4251755.296655461,7376137.742040116
1739.341161,4251753.684359286,7376138.288310041
1739.3589940000002,4251752.701693241,7376138.621232316
1739.378995,4251751.406718195,7376139.059958126
1739.399002,4251750.105916799,7376139.500664728
1739.419001,4251748.81197491,7376139.939015912
1739.439004,4251747.515705621,7376140.378056986
1739.459002,4251746.219978658,7376140.816748469
1739.479002,4251744.923774763,7376141.25536803
1739.499012,4251743.624073167,7376141.6948770415
1739.519011,4251742.330890514,7376142.13190272
1739.5390140000002,4251741.034126989,7376142.569912424
1739.55907,4251739.73145903,7376143.009742515
1739.579022,4251738.440533433,7376143.4454893125
1739.599727,4251737.087766503,7376143.902036165
1739.619016,4251735.847882412,7376144.320425868
1739.639017,4251734.549921992,7376144.758336297
1739.659992,4251733.179201838,7376145.220692444
1739.680017,4251731.866435815,7376145.663384959
1739.700009,4251730.568404189,7376146.100984411
1739.719999,4251729.279405114,7376146.5354223
1739.740004,4251727.979202287,7376146.973533323
1739.76,4251726.686072775,7376147.40917303
1739.780015,4251725.382959253,7376147.848102287
1739.800009,4251724.079187869,7376148.287179796
1739.820003,4251722.794044207,7376148.719812469
1739.840002,4251721.498834485,7376149.155515959
1739.859997,4251720.201944373,7376149.591318712
1739.880002,4251718.906119985,7376150.026151033
1739.9000190000002,4251717.603028065,7376150.462698264
1739.920924,4251716.257285939,7376150.912989194
