time,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z
212.045654,0.0818791166710101,0.0280823875577964,-0.003376947809001,1.88944544792175,-0.0667357802391052,-8.22645540237427
212.0654,-0.0927331702817259,-0.0715475823878442,-0.000407786822126,0.0295704364776611,-0.37077149450779,-10.6216617584229
212.085649,0.115227597031897,0.0849859893976039,-0.0041792399724839,1.43209933936596,-0.0989180058240891,-9.13689079284668
212.105792,-0.126521149411715,-0.0658969328962979,-0.0003343993467737,1.06507419347763,-0.19021814763546,-10.2284531593323
212.125029,0.128026607683337,0.0235906814275035,0.001023696747101,-0.0967617958784103,-0.27840588092804,-9.91528329849243
212.14625,-0.0770740163600051,0.0204178901350959,-0.0001473989293718,1.62213879823685,-0.414628253877163,-8.95271968841553
212.165634,0.0225692878561777,-0.0525342240536984,0.0045606874868281,0.552028247714043,0.0835546419024467,-10.9639350891113
212.185634,0.0139906145480969,0.0240329820789054,0.0040215697778238,0.51105043888092,-0.617534965276718,-8.07724666595459
212.205774,-0.0342019210206708,0.0114910230598314,0.0047774361951941,1.4974790096283,0.346453327685595,-11.4045516967773
212.225639,0.0388028570031429,-0.0298695074384499,0.0045785118693322,0.350524318218231,-0.572646522521973,-7.64160051345825
212.245632,-0.0710433908172519,0.0052237317326379,0.0044892895038509,0.514728932827711,-0.0378639757633209,-11.9240545272827
212.265648,0.0976734493406591,0.0318109855621197,0.0055608641707775,2.12899238169193,-0.173636239767075,-8.12792778015137
212.285631,-0.124948368318974,-0.0755207376558507,0.0044976713820342,-0.180387675762177,-0.208353734016418,-10.8707125663757
212.305745,0.147417661455808,0.101762968418682,0.001298565475267,1.64185801446438,-0.0861417710781098,-8.65807495117188
212.325654,-0.142960000231287,-0.0723697194224437,-0.0005310084497549,1.27759359478951,0.0857510268688202,-9.27051134109497
212.345708,0.114062921127406,0.0204803477749879,0.001158692047609,0.115210059285164,-0.498025139421225,-10.9477093696594
212.365658,-0.0701404257752238,0.0212084697748397,-0.0014094960813645,1.65832844227552,-0.140748474001884,-9.28695430755615
212.38566000000003,0.0518117448781421,-0.0278673565847001,-0.0007502686966686,0.495241671800613,0.0287637710571289,-9.97137842178345
212.40576600000003,-0.0209015722870824,0.0313668157266495,-0.0057240269800442,0.55798591375351,-0.44733999632299,-8.35684843063354
212.426269,-0.0374138851653147,-0.0085073076899097,-0.0024384925636228,1.36275901198387,0.167665562033653,-11.6535305023193
212.446235,0.0657085477386437,-0.0041292416067293,-0.0015139646377957,0.514826226234436,-0.699457255005836,-7.92139339447022
212.465596,-0.0678748714721211,0.0169718444192692,-0.0038443882581911,0.832531660795212,0.0034497678279876,-11.564400100708
212.485594,0.0716821447027286,0.007020240617663,-0.0018686044164973,1.12150502204895,-0.287745415046811,-7.86037445068359
212.505748,-0.0744263398528634,-0.0400194170874184,-0.0044091766291788,0.140348541736603,-0.13630770072341,-10.5859788894653
212.525598,0.0820069015365687,0.0663676396535081,-0.0039164752971382,1.98474815487862,-0.0582733169198036,-9.56152381896973
212.545592,-0.0932462603615797,-0.078926927921637,-0.0001144473844276,0.546989667415619,-0.350548451393843,-10.2908828735352
212.56566100000003,0.111618837967038,0.060636450486118,-0.0009235105760588,0.659797942638397,-0.612770849466324,-9.57223100662231
212.585623,-0.0927017665216803,-0.0154101073968077,-0.0028631614012677,1.84137239456177,0.317282629013062,-8.79465398788452
212.60578400000003,0.0304534778493242,-0.0364652766178937,0.0051001273199738,0.174626016616821,-0.391356936842203,-10.561612701416
212.62561600000004,-0.0097845446469604,0.0478137019545308,0.0009054929035347,1.22380088567734,-0.355280786752701,-9.37218589782715
212.645614,0.0003875870108041,-0.0229560290469873,0.0046570437361699,1.3020604968071,-0.0330379605293274,-10.3462196350098
212.665617,0.0212378124848484,0.0029646729388628,0.0019833576871808,0.0765520870685577,-0.205266843736172,-8.18268032073975
212.68562100000003,-0.0587716283207356,0.0187444941023603,0.0006308136703839,1.42058773040771,0.102987617254257,-11.5397914886475
212.705763,0.070363840024663,-0.0249471323979382,0.0027260940133992,0.911634653806686,-0.151448900997639,-8.88567790985107
212.726433,-0.0525555018830801,-0.0070532868971688,-0.001066117871838,0.598456427454948,-0.437177431583405,-10.4990663528442
212.746236,0.0459058570710935,0.0255495280966511,-3.74960371781252e-05,1.62960833348334,0.142097914218903,-9.18748760223389
212.7656,-0.0293669789824311,-0.0579385872389533,-0.0004169343665496,0.594785976409912,-0.0214356124401093,-8.76567916870117
212.785598,0.0122392288459492,0.0462316708152505,-0.0019636679415049,1.01040540933609,-0.118068636208773,-10.6533521652222
212.805784,-0.0221712638574824,-0.0360707320097045,-0.0042030497505848,1.41455099582672,0.0634608268737793,-9.26618270874024
212.8256,0.0266258778337872,-0.0037842351108595,-0.0010407816067305,0.184016495943069,-0.687465310096741,-10.5421413421631
212.845618,0.0108606332759371,0.047179398980763,-0.0061403018813037,1.72792056798935,-0.0536034166812897,-8.61227607727051
212.86562300000003,-0.0613164781621043,-0.0680677013866227,-0.0013117620899662,0.330457419157028,-0.179510387778282,-10.4866477966309
212.88561600000003,0.076784211159138,0.047668830720218,-0.002189389520511,0.610703063011169,-0.290366590023041,-9.6558910369873
212.905799,-0.0508382090236051,-0.0136568392539671,-0.0020374654512099,1.62740699648857,-0.359839341044426,-10.3175235748291
212.925617,0.0660439472060122,-0.02066913063138,-0.0024411855596174,-0.143745279312134,-0.162256020307541,-8.92399110794067
212.945033,-0.0471721476071078,0.0264317522025939,-0.0033420403349104,1.18974010944366,-0.309358489513397,-9.39934797286987
212.965509,0.0332520701381445,-0.0111524441330882,0.0018382003960665,1.26398333311081,0.272007591277361,-10.054426574707
212.985908,-0.0138305494983376,-0.0063128912751055,0.0002031094281919,0.258791503310204,-0.745417207479477,-8.81547985076904
213.005836,-0.0198793719554596,0.0377934341638291,0.0001922398763442,1.00318212509155,0.227397631853819,-11.304545211792
213.025597,0.0453910566499411,-0.0236216393151843,0.003411237903146,0.973129236698151,-0.339916175603867,-7.72666425704956
213.045607,-0.084646680409606,-0.001111389008115,0.003675690835896,0.208290886878967,-0.417851807177067,-11.9019031524658
213.065601,0.0815401793419519,0.0404853451865492,0.0032362661119213,1.79408292770386,-0.176151448488235,-8.53042373657227
213.085597,-0.0786789944797392,-0.0666491118821881,0.0042374605821015,0.12555159330368,-0.433662788942456,-10.2888836860657
213.10578200000003,0.0899466483863276,0.088830501433609,0.0034040040249804,1.63201245218515,0.0405904605984688,-9.37845840454102
213.12559600000003,-0.10077372926377,-0.0684938204338991,0.0075350360083997,0.935194265842438,-0.476999205350876,-9.7935378074646
213.145628,0.110653643488441,0.0320099121035837,0.0048213343202245,0.626908004283905,-0.0743931770324707,-10.0493350982666
213.165619,-0.0769754490950606,0.0169674909200786,0.0015372581029182,1.97374556064606,-0.0380290061235428,-9.04971599578857
213.1854,0.0399876962336469,-0.0519856805517098,0.0045229623512084,0.436531773209572,-0.0270633935928345,-10.3631812095642
213.205872,-0.001608462244749,0.0445458133186673,0.0037138008278985,1.2606480717659,-0.768138249218464,-8.49638509750366
213.225615,-0.0336806160946241,-0.028630371677572,0.0059658254380607,1.50805068016052,0.398113250732422,-11.0462520599365
213.246261,0.056951204721661,-0.0016034768069983,0.0075014493438974,0.633419233560562,-0.707739871740341,-8.16429491043091
213.266028,-0.0948278197070596,0.0067412909352636,0.0052427751105984,1.34272663593292,0.265305726230145,-11.591089630127
213.28560300000004,0.106060510686623,-0.0085489884114495,0.0060904583968665,1.14620141983032,-0.461450091004372,-7.89226884841919
213.30579900000004,-0.117433899016736,-0.0201161676429847,0.0045937420443266,0.595462322235107,-0.0177142947912216,-11.6725702285767
213.325618,0.102040582969604,0.0122935133033256,0.0057734080916137,1.79352804422379,-0.0728675454854965,-8.92168455123901
213.345616,-0.0761709372163152,-0.0625242223542967,0.0055488131814439,0.0792574644088745,-0.739835888147354,-10.4776779174805
213.365616,0.0856636992948145,0.060496049575,0.0043026278331548,2.62107510566711,0.411268675327301,-9.04530410766602
213.385618,-0.0889417519741377,-0.0960078108005678,0.005986996038216,0.20598030090332,-0.403827145695686,-9.82178716659546
213.40578500000004,0.0925051123077076,0.0798591659580321,0.0065514922900117,1.67309966683388,0.0497580885887146,-9.65568428039551
213.42566,-0.0591866819924424,-0.0576118062346516,0.0093611317857242,1.53971080780029,-0.573207664489746,-9.13410043716431
213.445641,0.0724953017945155,0.0506524869087798,0.0069189229286119,1.24924881756306,0.017130184173584,-10.7392332077026
213.46565500000003,-0.045714961440156,-0.0181617451947526,0.0080445552625464,1.24254680871964,0.117351889610291,-8.40704746246338
213.485655,0.0409486339153951,0.0255484888719728,0.0071899323959186,1.14254103899002,0.149737739562988,-10.7886274337769
213.505848,-0.0180535881822641,0.011098864170619,0.0053765390097575,1.91264883875847,-0.187934410572052,-8.05214757919312
213.525668,0.0174495088922272,-0.0008187613298357,0.0055009574916166,0.665988826751709,-0.424264073371887,-11.2938228607178
213.54567100000003,0.0065870534222214,0.028150130803296,0.0049885167792334,1.80089490413666,0.0445355832576752,-7.70919342041016
213.56566000000004,-0.0233402117092496,-0.0164748397146498,0.0056427086550494,1.09641469717026,-0.121669560670853,-11.0691226959229
213.586296,0.0309134320636328,0.0314766442574646,0.0040658002838651,2.03953543901444,-0.292330875992775,-8.0248538017273
213.606494,-0.0365000193902599,-0.028550135247016,0.0043032935124877,1.00180617421865,-0.539294390380383,-11.4304542541504
213.625433,0.0304680156319995,0.0130105129951397,0.0031219605852131,1.50570964813232,0.0627296924591065,-8.42559728622437
213.645664,-0.0132974611566804,-0.0146491990179399,-0.0003221933207716,1.3194543749094,-0.11282080039382,-11.2347818374634
213.665663,0.0260591583010521,-0.0101078330041315,-0.0027208153172153,2.22329755723476,-0.0602681219577789,-8.65841054916382
213.685676,-0.023811015050439,-0.0173577062934347,-0.0053105220253423,1.14253494739532,-0.737735790014267,-11.1589191436768
213.705855,0.0233345980021832,-0.0162970584363214,-0.0060583797067018,1.46107353270054,-0.0040625989437103,-8.50825233459473
213.725857,-0.0106073535083565,-0.0128618442113304,-0.0071418374802395,1.76805791854858,-0.100706157833338,-10.9167272567749
213.745699,0.024635621486458,-0.0258052180842914,-0.0081345413486808,2.00013838112354,-0.393762403726578,-8.97744417190552
213.765706,0.0059757862009471,0.0053791528728764,-0.0132052106733569,1.74179879426956,-0.341906279325485,-10.5610479354858
213.78571,0.0192361458529846,-0.0346560787758738,-0.0121232617877689,1.14610860347748,0.0572520703077316,-9.06723661422729
213.805881,-0.0017868983056423,0.0110358818287909,-0.0145758334489378,2.16672356128693,0.212012720108032,-10.0026554107666
213.82571,0.0240869250598357,-0.0101297523594535,-0.0159615808495579,1.65067580938339,-0.550457954406738,-10.0318629264832
213.846738,0.0473171792229058,0.0138754736616996,-0.0198348446105128,2.0211564540863,-0.374659766256809,-9.4765697479248
213.866346,0.0015830969955705,-0.0067742869106136,-0.0202654228548884,1.42946035861969,0.410753607749939,-9.08706169128418
213.885692,-0.002012507591717,-0.0109560693439059,-0.0219676025705079,1.50210206508636,0.308290678262711,-9.7236270904541
213.90587,0.0115495760319656,0.0023166578807518,-0.0243716623241365,1.87374106645584,-0.559259009361267,-10.6285772323608
213.925702,0.0667761344918323,-0.0007585586181153,-0.0257124998315,1.91428171396256,-0.33908881098032,-9.07269172668457
213.945002,-0.0155299697720908,-0.0047116065456745,-0.0280640915220475,1.86974852085114,0.483255537599325,-8.51563081741333
213.965709,0.0116274248534403,-0.0047700471915879,-0.0310967124739149,1.61718180179596,0.559839934110642,-9.87353553771973
213.985705,-0.0071230935599596,-0.0386639761356609,-0.0283099432004326,1.41488261222839,-1.05680687427521,-10.3586745262146
214.00588,0.0571468301268747,0.0220767114559877,-0.03190502900392,2.58587379455566,-0.534001796320081,-9.70417938232422
214.025711,-0.001258059829217,-0.0388516456427216,-0.0320530354299503,1.76143546104431,-0.221133589744568,-9.44813041687012
214.045521,0.0372100105887195,0.0032950377295894,-0.028989216432444,2.33239078521729,0.576735711097717,-8.24978656768799
214.06579,-0.0223244602520428,-0.0430670091478776,-0.028829070725889,1.63126801252365,-0.922649455070496,-11.2641830444336
214.085741,0.0777915396884907,-0.0193075164423898,-0.0296510434730336,2.54032673835754,-0.911856216192245,-9.09037828445435
214.105913,-0.0100414641865322,-0.0145339516291374,-0.0295280077932373,2.16739153862,0.310219222307205,-10.0652325630188
214.12665100000004,0.0708694366790999,-0.0080444810491212,-0.0293789214257531,2.27066693305969,-0.19669391065836,-8.65222148895264
214.14639900000003,-0.0181829112897269,-0.0300166881055796,-0.0306945448331311,2.57001507282257,-0.423666474223137,-10.5229965209961
214.164622,0.0576431982471972,0.0052587625998637,-0.0323285237129769,2.34149985313416,-0.268139111995697,-9.77244644165039
214.18725,0.0138579143155178,-0.0185598922906762,-0.0317948782897822,1.89944827854633,0.162387549877167,-9.25301885604858
