time,1,2,3,4,5,6,7,8
215.60011,0.0,63.94950556338673,75.70181925796975,111.9021611882254,0.0,185.6522455561271,70.68661033494583,0.0
215.620078,0.0,63.83770371887952,75.75682570592096,111.94249591834198,0.0,185.58910914667388,70.6131801238235,0.0
215.640084,0.0,63.96091542441757,75.6668275886996,111.99752817362676,0.0,185.6345311418188,70.55985933250699,0.0
215.660082,0.0,64.04936143516652,75.67445721911955,112.03534288082344,0.0,185.61777803119944,70.46827613919162,0.0
215.680077,0.0,63.973894632046,75.6828700166076,112.08790970952616,0.0,185.6721150356028,70.5378571893472,0.0
215.700083,0.0,63.94980074014947,75.68442642783697,112.06458421271476,0.0,185.6866446869749,70.58986358263154,0.0
215.720081,0.0,63.953391745325874,75.71365881540619,112.10954886073112,0.0,185.7468191214731,70.67058281656531,0.0
215.740119,0.0,63.915708856263365,75.7153851221629,112.1747033664074,0.0,185.7793712232236,70.61461700369293,0.0
215.760081,0.0,63.93586826247449,75.66747363281502,112.13569742020364,0.0,185.82320974915385,70.51732941979195,0.0
215.780079,0.0,64.01781428797037,75.72433992857475,112.1150826523378,0.0,185.78398698063663,70.52232060832351,0.0
215.800118,0.0,63.91265038683422,75.79279761742715,112.04568186658516,0.0,185.768475030742,70.46718824782306,0.0
215.82009,0.0,63.882846986656,75.7583493043429,112.0168504189906,0.0,185.75238671063025,70.46422169738554,0.0
215.840016,0.0,63.97218824798589,75.74980251635955,112.03777795734068,0.0,185.80100378154012,70.51763620853069,0.0
215.860082,0.0,63.94506448232671,75.73006691809549,112.09301522838656,0.0,185.7398055049276,70.62182423236436,0.0
215.880085,0.0,63.88846816544967,75.77734557194947,112.01945568337705,0.0,185.70935619005124,70.54922962000299,0.0
215.900082,0.0,63.92553214343651,75.78966358985666,112.02059698385126,0.0,185.7840780129652,70.48163913762616,0.0
215.920083,0.0,63.83998385533162,75.78027265861546,111.96225829720404,0.0,185.7092127795393,70.55590436217456,0.0
215.940018,0.0,63.81124618370003,75.66515056021734,112.0306287883676,0.0,185.68922670624104,70.55633803090358,0.0
215.960079,0.0,63.97765753656582,75.65888086846255,112.0083109738829,0.0,185.77467121370336,70.61515616067867,0.0
215.980093,0.0,63.89812280378996,75.66284506935926,111.98528302445824,0.0,185.79808273801328,70.71573639707832,0.0
216.000046,0.0,63.8683742179186,75.6452040546551,112.04085496141086,0.0,185.74918051311624,70.8124417269257,0.0
