,name,1,2,3,4,5,6,7,8
0,Разница,None,0.17696261728283247,0.2654966899313109,0.09504394558412343,None,1.0075833951252946,0.5321806029902945,None
1,Эталон,None,63.61492817566804,76.68596542372026,111.87877514610489,None,183.05254726404962,71.27991890717216,None
2,Алгоритм,None,63.79189079295087,76.42046873378895,111.97381909168901,None,184.06013065917492,70.74773830418187,None
