time,VE,VN
0.10182735039273248,0.07136893663724195,0.06057633760716439
0.2012493182996897,0.04291547993389048,0.0633894113066656
0.29044272112626923,0.09032730007820798,0.09526627605010293
0.3849901518825778,0.07982250380826646,0.05203949197529045
0.5034524561093933,0.09310966382926611,0.0070536058197886945
0.555371929970154,0.0018218397440325721,0.0830119845547938
0.7244586750949851,0.08740121482468192,0.09696183422327641
0.8265548564216723,0.045797936225293184,0.07805291762864555
0.8584914425868932,0.06324210213275239,0.01413532874090464
1.0411148917049584,0.05218483217500717,0.04046619399905236
1.0731125612104628,0.07682336894342166,0.04561503322165486
1.2035083948868648,0.0005289800436355141,0.06221354970758771
1.307860572272242,0.060693399687475696,0.09437480785146242
1.4148320299103483,0.035250790057378606,0.04370319537993415
1.5164301195927266,0.005022547162926984,0.06702667154456678
1.613740786961816,0.020038256107384092,0.01374262976548533
1.6782168350924185,0.03552107709426226,0.057469677041787966
1.790571151346232,0.09798738380592262,0.010254481074802807
1.8675676756094834,0.015030951788499627,0.06666083254653984
1.9720371602539781,0.04508107728563063,0.025792559200160277
2.062646958364552,0.010537514116430514,0.06643295894652734
2.160567295134862,0.018958236168005353,0.037372517066096414
2.3288193229847933,0.007710127579306128,0.08569449074988039
2.356424840789397,0.09709594650133958,0.04831512016477016
2.5444771088190334,0.0619345519745046,0.07317635793983017
2.5508327792254324,0.02768069625764096,0.01231965612131689
2.676578019752214,0.010722771895424405,0.0337983179393976
2.788442299451467,0.0063647496348784366,0.070847211937002
2.9035591454206577,0.026538949093944542,0.051924805346669975
2.9562340510758442,0.057444649555617934,0.09307961975762141
3.0786548952451325,0.06614103799636817,0.015029786240439217
3.2183557204118567,0.02929060929472011,0.018569136200711683
3.305355293481008,0.002160754618749355,0.08314400292173632
3.3472065476192547,0.06778165367962301,0.028300797319216486
3.52025340221226,0.09641885451174384,0.024925314351995805
3.604328733441783,0.0588541931271839,0.05787519057908734
3.6690251632640623,0.0955749011516985,0.04616253786176274
3.8313738672471125,0.07109792753175043,0.029843695085513367
3.928125781970248,0.039650574084698464,0.08791031971111615
4.004878287263586,0.08817353618548529,0.06980315900777659
4.119283427981964,0.05013243819267023,0.09660836347232239
4.211145019922964,0.04253550485581797,0.060339321412792433
4.248654319830933,0.030907481667454936,0.0655673537492685
4.375774760721044,0.06220154289988415,0.04372687009457661
4.460306406422245,0.02987823259560308,0.05749649107012649
4.605835276124817,0.05833252488495788,0.06532008198571336
4.711963327000169,0.0439918435433974,0.0898046595851063
4.78353518700479,0.04358649252656269,0.08959233550156721
4.927368398904608,0.07093885835403663,0.010522688731230113
5.038710261374468,0.07242412995491114,0.10008470065678667
5.061765830465799,0.08721260573682142,0.01644929346763748
5.208451956428385,0.012831998284944152,0.08540082293222345
5.327602895872501,0.057910073861459334,0.04111832972259997
5.3539456995455135,0.07074287731445637,0.04555426826780689
5.519233559947035,0.08748823259286292,0.09785215050028859
5.632730334239262,0.001971408418500197,0.03669780644783639
5.719998056242406,0.017212967726144054,0.05280366062041293
5.752364798833925,0.02099965248964001,0.0020021794460613972
5.926183770335742,0.022692468806038014,0.03553516806969027
6.039605129346559,0.07074144019235327,0.004033892953130785
6.063253415649791,0.06314784014997635,0.058072858860416764
6.170587282137451,0.09382139979247937,0.0615465955965896
6.300369280302496,0.0589909976354571,0.07301220295167697
6.3780074995479605,0.039872106221609194,0.021934374897512217
6.465422300588034,0.09483723899839336,0.07375507950492875
6.595856880861756,0.022391462797332326,0.024935648177039294
6.652628916032388,0.042741662555812084,0.03137958819941026
6.816442348881545,0.03752518392924809,0.01806036775596348
6.849293872839133,0.006574963146324859,0.06743927734985673
6.992189684455604,0.05350792111087223,0.08876712930403421
7.14585389473967,0.021139698439847397,0.06630782031001008
7.1731532376737155,0.0015650999465728682,0.07538786538361414
7.2788157150822475,0.0381963894171898,0.057831711355360575
7.429952845523618,0.06239818435911487,0.08706506554473953
7.474175203481564,0.07975468339125638,0.018563594430595222
7.642138165697195,0.06839882763878152,0.02100076771135585
7.741571059048892,0.07298558067701579,0.024394164259502582
7.768229197736748,0.05122007139306632,0.0024662718054531576
7.867627007544112,0.04156854687515063,0.036916998033422556
7.993285542436481,0.02706287062947319,0.05807843464581688
8.133424560592323,0.010753185596203307,0.051537910715411424
8.160316810634514,0.07068596811925937,0.039405970280729376
8.303648131185849,0.01732798362140786,0.014484775934337724
8.395917628064895,0.03466127378499557,0.09334319452528131
8.523596525380697,0.07371636198505474,0.09012197397459334
8.555303243544202,0.054219246992240656,0.05844760689557689
8.743077637854723,0.028214752679254884,0.024082877991544682
8.75689139422655,0.0006429629591474205,0.09385293167921906
8.913857654659092,0.07766529120231377,0.02842301057539491
9.005514016618633,0.005395526612098113,0.04881275959346229
9.144610513974445,0.08670052453165908,0.03466589518368457
9.24301701545415,0.02217016264712045,0.09583188224156815
9.34102177047065,0.07892025873523917,0.06404479368667912
9.434309796662495,0.02820202845077967,0.08524435553129182
9.50869266919175,0.0001736857758899491,0.03577335179322196
9.561695086094817,0.09763293898182533,0.048787030703998806
9.696622136549864,0.06394725163987236,0.03730846061296175
9.76058302716856,0.08166177331942456,0.019684791190275795
9.898034898254647,0.022381702897473925,0.010784448449403405
10.033119151742168,0.09729194890231303,0.09733346580630002
10.137566549922118,0.07740473326986388,0.0339145152028642
10.155026138998801,0.04072411714138074,0.024573414217094275
10.2601507634758,0.005342718178682527,0.07410943642105787
10.348086745862505,0.07705807485027763,0.015694664540037505
10.454884208258676,0.009060303423860537,0.06820478073539145
10.571511720985285,0.04210394666800985,0.057336879132391695
10.732994117382878,0.07270442627113283,0.028582790523871464
10.760179279929112,0.005537432042119795,0.031159863448094252
10.873227814923968,0.04561405668004797,0.06957813355476805
11.016685544563886,0.028351884658216666,0.039992695590012055
11.06539209617369,0.07885455123065188,0.007184807643324031
11.216960724172498,0.07821953959411035,0.07909075618487532
11.273069256434535,0.037781313793256145,0.06050996351963891
11.374297190242448,0.03708527992178887,0.020705428018563968
11.4929825883756,0.004461230125411409,0.08097958845706181
11.554639644698662,0.0525335148831526,0.03168100995451961
11.704711294883138,0.09634333408334252,0.0663070244456004
11.750508243575549,0.04329024395080613,0.051301685231825024
11.900573749470345,0.0683392510603838,0.02955960977317661
11.959856056546633,0.040217567654709435,0.09774057227959489
12.065672089175084,0.09134839549282371,0.054030595007732635
12.192663142164577,0.08830414102298896,0.04661039617685859
12.319379763661154,0.0419025321703102,0.09140443929009578
12.415966502019122,0.07101220542505167,0.03347204015571189
12.52265286427369,0.06395610554471413,0.023102027337970954
12.563037882248526,0.08038914745173317,0.09666666030352225
12.692800882726004,0.0600984165323685,0.08652226441935547
12.792688345335387,0.09588744768327363,0.05582511620448724
12.929052712070133,0.09213437184127385,0.08100238187685689
12.962922446344894,0.06398984390617005,0.03969342586196771
13.053260295202335,0.0475032251889842,0.02751840668894077
13.231942830842852,0.0016804626546696195,0.09279827218634736
13.282533884847192,0.037220689040254294,-0.00031714973162921085
13.365567232523619,0.04092595008036088,0.0923791417302714
13.456975493022126,0.09648015334790795,0.08454885305466323
13.592540239690756,0.03322008817682601,0.021674412927905687
13.708544470647688,0.005257459147550563,0.0010106064446828219
13.790114572249824,0.008957407397472021,0.023794098824609294
13.869390091534607,0.026369119372285192,0.011405523121525776
13.948505622289764,0.01264842971387481,0.05984802595127479
14.144725621281808,0.09983450015608938,0.039555409537306165
14.16343144260466,0.06427617573665292,0.04588053465487372
14.345958977728444,0.006330420715178021,0.07462344383138132
14.375872849733149,0.025391862007657404,0.06310045715326759
14.471618318499097,0.06738591175591876,0.04913085172022888
14.589434898843583,0.057718780866141906,0.026755151991962975
14.717684470627297,0.05448568693335641,0.03905455604858923
14.829895691455574,0.13064669119531924,0.024400731088729696
14.870302699282979,0.11010193694925632,0.12454664793702475
15.04558614276433,0.21314717046703519,0.1602448345549927
15.076689626506402,0.25960112434144744,0.12104200410564511
15.157631615488224,0.2996952611055394,0.14474202554680962
15.316020826507774,0.25583563589805886,0.22262090991274763
15.435226021233383,0.3180936895465962,0.21825568960774286
15.484497618332089,0.40437882575401335,0.2311307242539039
15.564248309904764,0.4084291648687738,0.25944684073773194
15.730969912225865,0.4171741826015639,0.3008389457489262
15.841341359969793,0.48929976977446615,0.3572289405462465
15.941096968935478,0.5339264861886351,0.3657575060224751
16.043901556660423,0.5965900789647679,0.363632168266976
16.05421097781842,0.5670294031440519,0.35633547056877307
16.1888926374796,0.5855789328473257,0.4215617804020882
16.285377805915786,0.689738588428821,0.4707294671798502
16.401885490166944,0.6545323569867596,0.44732304187618366
16.536867115822442,0.6966733345835748,0.45880782766919714
16.574511276760614,0.7296444149450028,0.4613213535379599
16.672190346508295,0.7679366383825308,0.46343808259798114
16.784732486388076,0.8025470442254264,0.5231095022928988
16.880706746579126,0.8684158766620764,0.5581318546835903
16.952073029597553,0.8314142524256822,0.5316635512659201
17.05758178887425,0.8738975989033497,0.5777597525617681
17.21513644811428,0.9329884428566004,0.5979528402722346
17.267597368695967,0.9336198114864733,0.6191242482277464
17.435027476303134,0.9851678053828095,0.5916699650945536
17.450144525800596,1.0283836828974213,0.574038410350844
17.584400906982097,1.020553721456278,0.6945111461767193
17.65608545450329,1.0295942321968286,0.6221313199710158
17.78139809843416,1.0737231058839793,0.6542567948228598
17.86810699496556,1.0192703233327094,0.7174640244020343
18.01668200059047,1.0723957140595821,0.7816361020720507
18.04740832138935,1.0792696653894036,0.755889223709764
18.205997960997028,1.119027031984024,0.7194371673370039
18.316788243070143,1.1120678649701863,0.7971307196621584
18.38054348695968,1.1001340163227404,0.7835742925632425
18.491352563772992,1.0470452374570838,0.8833956410934548
18.55625857320324,1.020675950153786,0.8809801562690125
18.709495467302013,1.0938460781217418,0.9270826168241376
18.760529147093493,1.0990080132787283,0.9815785734755493
18.89743707611453,1.0804347981796634,0.9748380793757137
19.039500606788916,1.0617397368603343,1.0392786410294297
19.139207281077812,0.9715533817428568,0.977577200416094
19.186189467710115,1.049614269729542,1.009152891947593
19.263306764388762,1.023430466608656,1.0484894415483201
19.438200559435433,0.9346230466320143,1.08966175115081
19.49144637528295,0.9103486769030286,1.1132963144652501
19.572278875553916,0.8810115522579518,1.0717444298249572
19.65352185370668,0.9364732957485038,1.15458839178291
19.837148235721372,0.8887582311296521,1.1408439929030882
19.877674636434737,0.8958962251328674,1.134668905893939
19.994242894921392,0.8140745174923462,1.2033526929335459
20.0646678385395,0.7848988000908079,1.1785848666015002
20.153508761833862,0.7781249374011541,1.1635146502876417
20.275609997676213,0.7061413280924058,1.1767512743298756
20.383988758053704,0.6904519891262656,1.180297738176424
20.5442473693596,0.6207439431745604,1.1820303953178375
20.581555172879092,0.6376526900870492,1.2598176471850029
20.686940674716805,0.657627799392217,1.2528392996193043
20.819345666795996,0.5989582694530793,1.327355386324746
20.944829566345383,0.578579365644554,1.352456197435771
21.017042847781827,0.47449981696759,1.3262185578206707
21.05348060030598,0.44939017042014845,1.3750281481181297
21.199410627363,0.4812583554054872,1.4470240923056594
21.25894904803848,0.38540041401937913,1.4306694723013553
21.42178580739473,0.43196503803469843,1.488483208021679
21.545575624226064,0.36653016922245263,1.4558835183527574
21.56204386766973,0.35949344386835597,1.5143761958440838
21.733443259585123,0.2640257994787641,1.5324276907825343
21.805405192967207,0.24545570400399183,1.531252540612916
21.933199083641963,0.19790349222355588,1.5934620903918073
21.95889840013009,0.20315587613313674,1.676846232634231
22.089800635345547,0.20686249175045673,1.6258315564183194
22.174607207676186,0.13127927406673345,1.691131214000933
22.314630347867016,0.09077181273755076,1.7563766868410018
22.41150968992254,0.05251611452547731,1.762376012765432
22.50890776998103,-0.004895780985535536,1.832540673835569
22.612660116111364,0.035534246441783525,1.834342300108239
22.658345711099173,-0.027896438670304995,1.8517873582848556
22.77937029900432,-0.10480496750952507,1.9082254242596475
22.85824244580625,-0.07481918669549151,1.9261717496467219
23.010734632293367,-0.061735774802202506,1.8914298155085139
23.13398871591052,-0.17943097651510867,1.9596916854927084
23.187681361793924,-0.1566316139606242,1.966509987706001
23.266305691494008,-0.240087710255131,2.0045649813791173
23.431542686268486,-0.22227840442552058,1.999236381801498
23.455331200347185,-0.27536890768812966,2.0170396446292775
23.557289406092156,-0.2686960301635518,2.0276149462116955
23.653844486720992,-0.22777238203772182,2.0576620260708833
23.803273240582346,-0.24955444555509698,2.1095409565339067
23.862658887785933,-0.3210403857879886,2.131698420628118
24.000128408917853,-0.31060597079514646,2.187797960023466
24.122398164885638,-0.25462881926268816,2.133295254902696
24.236876129121022,-0.31594312115378487,2.237487249538
24.316366477615652,-0.25481512429260317,2.2471782451716664
24.38378046259968,-0.2999436827165248,2.230138915519435
24.48380118360212,-0.320259550061894,2.2617470295373474
24.615572994506937,-0.3213659728694756,2.2849879811077223
24.65907402941706,-0.31121547131458094,2.256380635471219
24.844507144277063,-0.3076639648489739,2.2936579968057655
24.9086996753117,-0.3007630401146695,2.3860396503096832
25.01946701578423,-0.21306100285621063,2.3691635547240764
25.07768036831585,-0.2500499427204729,2.4354318717297976
25.199718143724184,-0.2794792968137681,2.4490898789174125
25.284705874851248,-0.30966166500010006,2.4021185022492313
25.379301350917707,-0.2240222531768098,2.4412003167066443
25.49179472878113,-0.2805397733600113,2.501717812304708
25.641821677694036,-0.22741096708453706,2.4681241266960985
25.743951744562718,-0.2655620430369099,2.5094689147644265
25.771848947942008,-0.335204273905579,2.4662547824521246
25.939621661022535,-0.3480423337616834,2.503659424544888
25.99673078339872,-0.3221828404549746,2.547123496155302
26.06126627011486,-0.3861095639788926,2.5375354887835453
26.229164330575585,-0.45195862415475835,2.451988334886796
26.27778186915994,-0.49131409309166596,2.4587663002840596
26.358123770514954,-0.4951782406330155,2.4117056939811157
26.507024306534962,-0.6031474357096362,2.4449383868418533
26.640635120385735,-0.6160203061435334,2.331267859412608
26.672408821285355,-0.6718106464797609,2.262599280190072
26.81133951060751,-0.7597197091660255,2.2400906572588886
26.928297497148918,-0.7921464539816709,2.2429833815392692
26.98258162404957,-0.8400457235350594,2.164146718625009
27.08313346515947,-0.9408834563546742,2.0456069957651697
27.23485199170748,-1.074107268278769,1.9548434361294038
27.265706329207994,-1.1135973997595712,1.935173296003213
27.400140744905215,-1.1757823676461792,1.7937545964896997
27.489951172535505,-1.3120446225163842,1.7328253252121486
27.640741393896047,-1.3824101795656762,1.7228337638634263
27.727780337156137,-1.4553853763057758,1.6085211957270278
27.7592161871905,-1.4536111841630488,1.5180962277372207
27.928859856169097,-1.525111545061081,1.439686308783338
27.952640894678844,-1.5775111434972988,1.3183052597465166
28.0894269211748,-1.6099548645728845,1.1573210745428544
28.229312911146163,-1.5812857021534357,1.1216283671919105
28.320746913431673,-1.5632773794369257,0.9728511014155684
28.398989834665127,-1.4921940046810271,0.8989278579714168
28.447925296426902,-1.4867842148630874,0.818050740690582
