Unnamed: 0,time,heading
2452,49.04,359.45983173844775
2453,49.06,359.4667857138664
2454,49.08,359.4708795534134
2455,49.1,359.45717685383124
2456,49.12,359.46132756166526
2457,49.14,359.4568591982552
2458,49.16,359.4642238212374
2459,49.18,359.46776766690846
2460,49.2,359.46020605681264
2461,49.22,359.4747949928654
2462,49.24,359.4725342897013
2463,49.26,359.47831198881966
2464,49.28,359.47651698396135
2465,49.3,359.4725435402191
2466,49.32,359.4674558358895
2467,49.34,359.47319198207526
2468,49.36,359.46720011826625
2469,49.38,359.4682553686063
2470,49.4,359.460342505516
2471,49.42,359.4682239638541
2472,49.44,359.46630714477766
2473,49.46,359.47426946002975
2474,49.48,359.4621795296616
2475,49.5,359.46365786701404
2476,49.52,359.4740497233656
2477,49.54,359.4784058437632
2478,49.56,359.4773648669528
2479,49.58,359.4663036360993
2480,49.6,359.4644602875736
2481,49.62,359.46462074776565
2482,49.64,359.475067949836
2483,49.66,359.485666096148
2484,49.68,359.4789034738752
2485,49.7,359.4849204069577
2486,49.72,359.4799564209178
2487,49.74,359.48090423309145
2488,49.76,359.49085738396934
2489,49.78,359.479183848862
2490,49.8,359.48106412698473
2491,49.82,359.48556674523775
2492,49.84,359.47304135584403
2493,49.86,359.4806064627159
2494,49.88,359.4819422313038
2495,49.9,359.4789267090458
2496,49.92,359.47942393224577
2497,49.94,359.474529397547
2498,49.96,359.4752967795255
2499,49.98,359.4844500547909
2500,50.0,359.47813820127385
2501,50.02,359.48402015430923
2502,50.04,359.4835170032848
2503,50.06,359.4870202298314
2504,50.08,359.4802804461424
2505,50.1,359.4799501883911
2506,50.12,359.4837388964421
2507,50.14,359.4748577325237
2508,50.16,359.47725082876747
2509,50.18,359.482778899065
2510,50.2,359.4828945667842
2511,50.22,359.4851816839312
2512,50.24,359.4728935676825
2513,50.26,359.4844325322257
2514,50.28,359.4790819994771
2515,50.3,359.4700679310205
2516,50.32,359.47319576366755
2517,50.34,359.4734494568136
2518,50.36,359.47105755515906
2519,50.38,359.4826520758243
2520,50.4,359.4828208150531
2521,50.42,359.48458925124805
2522,50.44,359.4907511356294
2523,50.46,359.4816403291731
2524,50.48,359.48393621390005
2525,50.5,359.4711332274143
2526,50.52,359.4720389116607
2527,50.54,359.4713237838117
2528,50.56,359.4667579088162
2529,50.58,359.4682098861666
2530,50.6,359.4784192252449
2531,50.62,359.465492134679
2532,50.64,359.4792596060369
2533,50.66,359.4693930462831
2534,50.68,359.48239071449484
2535,50.7,359.4791221614314
2536,50.72,359.4781896137834
2537,50.74,359.4776958853367
2538,50.76,359.48053613141883
2539,50.78,359.47924026462744
2540,50.8,359.4795703124475
2541,50.82,359.4939086008701
2542,50.84,359.4920602902004
2543,50.86,359.47669441505184
2544,50.88,359.4883618442305
2545,50.9,359.4729572488207
2546,50.92,359.48123012182793
2547,50.94,359.48580972960224
2548,50.96,359.4873935833056
2549,50.98,359.4753246738276
2550,51.0,359.4724179867773
2551,51.02,359.4733275582792
2552,51.04,359.4791637015218
2553,51.06,359.47196305545305
2554,51.08,359.4815323694427
2555,51.1,359.484505288816
2556,51.12,359.4837283274114
2557,51.14,359.4854542953326
2558,51.16,359.4839808809046
2559,51.18,359.48066183713644
2560,51.2,359.4771990824751
2561,51.22,359.4840861044268
2562,51.24,359.4702764115356
2563,51.26,359.4752799012571
2564,51.28,359.4824608111807
2565,51.3,359.472309111071
2566,51.32,359.4770395518034
2567,51.34,359.47838090368344
2568,51.36,359.4842239248943
2569,51.38,359.4862793108847
2570,51.4,359.4864313826846
2571,51.42,359.4837958639049
2572,51.44,359.4897419389279
2573,51.46,359.4874898813163
2574,51.48,359.49145707167514
2575,51.5,359.4945568134416
2576,51.52,359.4916471895582
2577,51.54,359.49131643731045
2578,51.56,359.4888334041357
2579,51.58,359.5050340380276
2580,51.6,359.51210372787995
2581,51.62,359.5063237123083
2582,51.64,359.5066069600048
2583,51.66,359.50979960913656
2584,51.68,359.5078927019517
2585,51.7,359.51827244880684
2586,51.72,359.5073493541208
2587,51.74,359.5240756753895
2588,51.76,359.521887984425
2589,51.78,359.51990118035815
2590,51.8,359.518636895662
2591,51.82,359.517564960483
2592,51.84,359.52172614904265
2593,51.86,359.5266917215039
2594,51.88,359.52616916945726
2595,51.9,359.5249201054768
2596,51.92,359.51313474228186
2597,51.94,359.51273740920067
2598,51.96,359.51562215886565
2599,51.98,359.5265953286112
2600,52.0,359.5161077650371
2601,52.02,359.5207366564285
2602,52.04,359.5215282174605
2603,52.06,359.5278511283411
2604,52.08,359.5301172013892
2605,52.1,359.5167665404888
2606,52.12,0.8369626469295466
2607,52.14,2.115315495566587
2608,52.16,3.369056474928217
2609,52.18,4.618073134449203
2610,52.2,5.810192518817029
2611,52.22,6.990482887734195
2612,52.24,8.164837945394293
2613,52.26,9.30389745128751
2614,52.28,10.412918188661044
2615,52.3,11.50071860490728
2616,52.32,12.573914115156668
2617,52.34,13.62484331063146
2618,52.36,14.64268869820443
2619,52.38,15.660837733320667
2620,52.4,16.637032844735973
2621,52.42,17.605065927760048
2622,52.44,18.565116471430056
2623,52.46,19.47870037588396
2624,52.48,20.397398349666503
2625,52.5,21.30179749767424
2626,52.52,22.174740011183133
2627,52.54,23.030045368138104
2628,52.56,23.87413611840488
2629,52.58,24.689891429407503
2630,52.6,25.50390316946925
2631,52.62,26.29378704578375
2632,52.64,27.055574624289584
2633,52.66,27.833248203111125
2634,52.68,28.569311435624293
2635,52.7,29.295770258384504
2636,52.72,29.995414503058072
2637,52.74,30.705362911067105
2638,52.76,31.382465068024302
2639,52.78,32.06337115511504
2640,52.8,32.72529403041264
2641,52.82,33.37301377003078
2642,52.84,34.00311956413743
2643,52.86,34.62130681294522
2644,52.88,35.22865185095704
2645,52.9,35.830405328777815
2646,52.92,36.41232452873084
2647,52.94,36.97245566411448
2648,52.96,37.54787600359368
2649,52.98,38.08899732750954
2650,53.0,38.62753709323216
2651,53.02,39.14308827915015
2652,53.04,39.66150478987057
2653,53.06,40.18431254956029
2654,53.08,40.67595104921523
2655,53.1,41.16258116518969
2656,53.12,41.64783618452701
2657,53.14,42.101006824152414
2658,53.16,42.56961333965963
2659,53.18,43.02267624142464
2660,53.2,43.464843579239975
2661,53.22,43.89512194339543
2662,53.24,44.30071667599208
2663,53.26,44.718822561484814
2664,53.28,45.13591286282279
2665,53.3,45.52513497957417
2666,53.32,45.90826665145131
2667,53.34,46.30083673529772
2668,53.36,46.6816707773027
2669,53.38,47.050532122802586
2670,53.4,47.40879133896315
2671,53.42,47.770926782880906
2672,53.44,48.10835847674928
2673,53.46,48.45603655017904
2674,53.48,48.7696217356693
2675,53.5,49.0934210867288
2676,53.52,49.41498078231596
2677,53.54,49.721876786428645
2678,53.56,50.02203410051757
2679,53.58,50.32511108994661
2680,53.6,50.62465935223504
2681,53.62,50.90636557474148
2682,53.64,51.1815192500148
2683,53.66,51.465781689968544
2684,53.68,51.74312929555034
2685,53.7,52.006091853605554
2686,53.72,52.27026861675842
2687,53.74,52.52218311220206
2688,53.76,52.76163624214109
2689,53.78,53.0022486441697
2690,53.8,53.24476613314903
2691,53.82,53.49547407467543
2692,53.84,53.70724978781416
2693,53.86,53.93785668851736
2694,53.88,54.15634301570821
2695,53.9,54.38155813744108
2696,53.92,54.59119571503934
2697,53.94,54.79699791201983
2698,53.96,55.01122653060339
2699,53.98,55.20653114092927
2700,54.0,55.41568406399208
2701,54.02,55.60426746817032
2702,54.04,55.792910950948055
2703,54.06,55.96666427141384
2704,54.08,56.15455236189182
2705,54.1,56.32021505175149
2706,54.12,56.499264704282446
2707,54.14,56.66554264579538
2708,54.16,56.84147288445338
2709,54.18,57.005616688608846
2710,54.2,57.16215272509879
2711,54.22,57.32750775442357
2712,54.24,57.46711138133992
2713,54.26,57.62279621108584
2714,54.28,57.77527919465
2715,54.3,57.90833610878588
2716,54.32,58.04719751718103
2717,54.34,58.19616453732199
2718,54.36,58.32103646705919
2719,54.38,58.45881523806347
2720,54.4,58.59251008900687
2721,54.42,58.72645544464479
2722,54.44,58.85978375086385
2723,54.46,58.96938510608945
2724,54.48,59.09906203215256
2725,54.5,59.2155281386226
2726,54.52,59.32641824968235
2727,54.54,59.44645148964703
2728,54.56,59.54781688031871
2729,54.58,59.67248845138221
2730,54.6,59.77290916194295
2731,54.62,59.88032920427596
2732,54.64,59.98193601561942
2733,54.66,60.07955654560014
2734,54.68,60.19410372909295
2735,54.7,60.28508192951261
2736,54.72,60.379110967739706
2737,54.74,60.485746556322354
2738,54.76,60.580803942819415
2739,54.78,60.658938103418194
2740,54.8,60.73264773938278
2741,54.82,60.832078070242254
2742,54.84,60.914394865533495
2743,54.86,60.988963239355606
2744,54.88,61.079371456158064
2745,54.9,61.15165952667941
2746,54.92,61.22418974361729
2747,54.94,61.315548591087634
2748,54.96,61.38922423224024
2749,54.98,61.46210153380479
2750,55.0,61.53447686722448
2751,55.02,61.59971450686661
2752,55.04,61.66761943169763
2753,55.06,61.73257665044528
2754,55.08,61.79863804733993
2755,55.1,61.86167032481495
2756,55.12,61.91369302326572
2757,55.14,61.9876198711464
2758,55.16,62.05749870614108
2759,55.18,62.114878239119086
2760,55.2,62.16053511632442
2761,55.22,62.21818246316224
2762,55.24,62.26904033290474
2763,55.26,62.33742406074615
2764,55.28,62.384301141086446
2765,55.3,62.43449628106015
2766,55.32,62.48941370121579
2767,55.34,62.56072678291005
2768,55.36,62.60187642395417
2769,55.38,62.64268671025106
2770,55.4,62.69753307348592
2771,55.42,62.7356111663652
2772,55.44,62.79322482404931
2773,55.46,62.82956023041273
2774,55.48,62.88530964328073
2775,55.5,62.91307521879867
2776,55.52,62.95154049761955
2777,55.54,63.00721281340675
2778,55.56,63.05120850025702
2779,55.58,63.07849635529458
2780,55.6,63.121367732496864
2781,55.62,63.15823904562141
2782,55.64,63.19865921605712
2783,55.66,63.23587753072864
2784,55.68,63.26314651703299
2785,55.7,63.30428727360679
2786,55.72,63.33630836118305
2787,55.74,63.369655711608665
2788,55.76,63.40111981427636
2789,55.78,63.4311467909476
2790,55.8,63.466288511496025
2791,55.82,63.49446222534954
2792,55.84,63.52694698786815
2793,55.86,63.5551179776166
2794,55.88,63.60256993905781
2795,55.9,63.62136014227988
2796,55.92,63.65589251216786
2797,55.94,63.68624910906215
2798,55.96,63.69443125136193
2799,55.98,63.72850091317092
2800,56.0,63.75848858714379
2801,56.02,63.77796333447012
2802,56.04,63.80013068247855
2803,56.06,63.83363982552758
2804,56.08,63.84582695158231
2805,56.1,63.883103958198056
2806,56.12,63.90028828126078
2807,56.14,63.93068181695596
2808,56.16,63.94894125999682
2809,56.18,63.96560744691521
2810,56.2,63.990072411082224
2811,56.22,64.01750600013904
2812,56.24,64.02403479174843
2813,56.26,64.05733764727641
2814,56.28,64.07712350962154
2815,56.3,64.09467826296803
2816,56.32,64.10897469194036
2817,56.34,64.13308833545055
2818,56.36,64.14178406579575
2819,56.38,64.16796757438958
2820,56.4,64.18655321277272
2821,56.42,64.2027440118192
2822,56.44,64.2172531539328
2823,56.46,64.23228396508179
2824,56.48,64.24707784441006
2825,56.5,64.25068050614698
2826,56.52,64.26270571130313
2827,56.54,64.28280888669278
2828,56.56,64.29409097475258
2829,56.58,64.30677730490389
2830,56.6,64.31484593957944
2831,56.62,64.33773607719563
2832,56.64,64.36022248528835
2833,56.66,64.36370567862413
2834,56.68,64.3868610926223
2835,56.7,64.39138381292791
2836,56.72,64.39592561447994
2837,56.74,64.40441750836413
2838,56.76,64.42253943637351
2839,56.78,64.4456425565992
2840,56.8,64.45129763195587
2841,56.82,64.46701488249687
2842,56.84,64.47137649151972
2843,56.86,64.47773828802444
2844,56.88,64.49817915390288
2845,56.9,64.50942349220664
2846,56.92,64.52229018013132
2847,56.94,64.52620361621356
2848,56.96,64.53529672235335
2849,56.98,64.54434733701021
2850,57.0,64.5560603543975
2851,57.02,64.56533501370923
2852,57.04,64.57632641309422
2853,57.06,64.59491850157116
2854,57.08,64.59205156204611
2855,57.1,64.58913361032153
2856,57.12,64.5868231524011
2857,57.14,64.59167596271993
2858,57.16,64.59673108283806
2859,57.18,64.58597032937047
2860,57.2,64.58823536170917
2861,57.22,64.6001515504875
2862,57.24,64.590137598757
2863,57.26,64.59107552409816
2864,57.28,64.58956261968807
2865,57.3,64.58489951649062
2866,57.32,64.59110685959878
2867,57.34,64.5919333798498
2868,57.36,64.60059063520852
2869,57.38,64.5925032678438
2870,57.4,64.59111202360351
2871,57.42,64.59060512632666
2872,57.44,64.59765156238356
2873,57.46,64.6003251365678
2874,57.48,64.6008252412875
2875,57.5,64.61006788242211
2876,57.52,64.60877337046932
2877,57.54,64.59334314276688
2878,57.56,64.59762480097632
2879,57.58,64.61634782515732
2880,57.6,64.61584894116277
2881,57.62,64.61125495749147
2882,57.64,64.61993623659353
2883,57.66,64.61631998424238
2884,57.68,64.61272447152913
2885,57.7,64.62071585952027
2886,57.72,64.61557678025275
2887,57.74,64.62190322326373
2888,57.76,64.6015001284166
2889,57.78,64.60630739101337
2890,57.8,64.61042252824393
2891,57.82,64.61599113050308
2892,57.84,64.61713491302382
2893,57.86,64.62662373566016
2894,57.88,64.62133774819614
2895,57.9,64.61484759849931
2896,57.92,64.61149716662081
2897,57.94,64.62667110556478
2898,57.96,64.62618299422788
2899,57.98,64.61876305188862
2900,58.0,64.61599564903631
2901,58.02,64.61148062440492
2902,58.04,64.62281791183577
2903,58.06,64.61160795744954
2904,58.08,64.61827780582433
2905,58.1,64.62293116834535
2906,58.12,64.62104191780716
2907,58.14,64.61668957811256
2908,58.16,64.61292972269663
2909,58.18,64.61860057502197
2910,58.2,64.62270578153536
2911,58.22,64.60697176832872
2912,58.24,64.6104397138419
2913,58.26,64.61068244699459
2914,58.28,64.61673140186112
2915,58.3,64.6024475890631
2916,58.32,64.61068429590198
2917,58.34,64.60634902115366
2918,58.36,64.61079989996637
2919,58.38,64.61694182989315
2920,58.4,64.6250012442967
2921,58.42,64.61825117257249
2922,58.44,64.61892989248581
2923,58.46,64.62660289865684
2924,58.48,64.61558450495161
2925,58.5,64.62573514538148
2926,58.52,64.61394636677971
2927,58.54,64.62046617465687
2928,58.56,64.62113965395446
2929,58.58,64.6243307858052
2930,58.6,64.6094523939996
2931,58.62,64.62622235607707
2932,58.64,64.61886247583048
2933,58.66,64.62410809020543
2934,58.68,64.61104886778709
2935,58.7,64.61387619603751
2936,58.72,64.6215895426998
2937,58.74,64.62145858126951
2938,58.76,64.63061602933055
2939,58.78,64.63341788930752
2940,58.8,64.62546997451473
2941,58.82,64.631740233286
2942,58.84,64.6285042289527
2943,58.86,64.63003642694866
2944,58.88,64.62681117810382
2945,58.9,64.62356212138003
2946,58.92,64.62187941810924
2947,58.94,64.6305793421063
2948,58.96,64.6254946971384
2949,58.98,64.63887366431938
2950,59.0,64.63578916507718
2951,59.02,64.63026623994757
2952,59.04,64.6238059462487
2953,59.06,64.62616091220293
2954,59.08,64.6377447509357
2955,59.1,64.62167967982546
2956,59.12,64.6368736606071
2957,59.14,64.63206539298324
2958,59.16,64.63902582816367
2959,59.18,64.63110314950637
2960,59.2,64.64115978524468
2961,59.22,64.62887648758574
2962,59.24,64.62961887094039
2963,59.26,64.6352466109694
2964,59.28,64.63724364085448
2965,59.3,64.64003128746607
2966,59.32,64.64533717547661
2967,59.34,64.64902660264606
2968,59.36,64.64896898743743
2969,59.38,64.62891271354414
2970,59.4,64.63446452048113
2971,59.42,64.6426876020635
2972,59.44,64.6262604707057
2973,59.46,64.64216086664
2974,59.48,64.64547950446214
2975,59.5,64.63416238659174
2976,59.52,64.63726836917154
2977,59.54,64.63035230486102
2978,59.56,64.63396113712646
2979,59.58,64.62640341766256
2980,59.6,64.63002345438639
2981,59.62,64.64587690390957
2982,59.64,64.6355929551641
2983,59.66,64.64102865357015
2984,59.68,64.63677866841154
2985,59.7,64.6278163117572
2986,59.72,64.63551057804922
2987,59.74,64.63841664830174
2988,59.76,64.62899601893457
2989,59.78,64.6334294320199
2990,59.8,64.63703924896002
2991,59.82,64.64983889392357
2992,59.84,64.64203368289338
2993,59.86,64.655602562992
2994,59.88,64.66054027042458
2995,59.9,64.66262887191067
2996,59.92,64.65678128372818
2997,59.94,64.64975576925785
2998,59.96,64.6641530957095
2999,59.98,64.66516458523809
3000,60.0,64.65606715019615
3001,60.02,64.65369523017026
3002,60.04,64.65955771391964
3003,60.06,64.65987043674932
3004,60.08,64.65267605407462
3005,60.1,64.65596152782518
3006,60.12,64.65969530295901
3007,60.14,64.65838917899715
3008,60.16,64.66133124994654
3009,60.18,64.66095455078602
3010,60.2,64.66581087982286
3011,60.22,64.6486446688828
3012,60.24,64.64935421735493
3013,60.26,64.66071400694707
3014,60.28,64.64665613779677
3015,60.3,64.64817253312752
3016,60.32,64.64913765183532
3017,60.34,64.64921129344896
3018,60.36,64.65964244263823
3019,60.38,64.65264525158524
3020,60.4,64.64995127217661
3021,60.42,64.65979948710024
3022,60.44,64.65936788108863
3023,60.46,64.64995361928929
3024,60.48,64.65766513704617
3025,60.5,64.65859690298458
3026,60.52,64.66771499910634
3027,60.54,64.66804594729895
3028,60.56,64.66437139159359
3029,60.58,64.6637320435213
3030,60.6,64.65673745760596
3031,60.62,64.65225567643324
3032,60.64,64.66878810249209
3033,60.66,64.6595420269141
3034,60.68,64.6534220477233
3035,60.7,64.65649735894374
3036,60.72,64.66952743200108
3037,60.74,64.669612657212
3038,60.76,64.66536703422601
3039,60.78,64.66674691614075
3040,60.8,64.66978739019433
3041,60.82,64.67498252973418
3042,60.84,64.66780763573617
3043,60.86,64.66367220845709
3044,60.88,64.68190112369204
3045,60.9,64.67843395600832
3046,60.92,64.68630659607804
3047,60.94,64.68110732180358
3048,60.96,64.68615362565728
3049,60.98,64.69643259168356
3050,61.0,64.69574644935031
3051,61.02,64.68659875750144
3052,61.04,64.69701616644828
3053,61.06,64.70223824185793
3054,61.08,64.70152312342437
3055,61.1,64.70375917439839
3056,61.12,64.69416159078531
3057,61.14,64.6933586351192
3058,61.16,64.7102023427874
3059,61.18,64.70917948108988
3060,61.2,64.71246643506758
3061,61.22,64.72377902304049
3062,61.24,64.71912481636173
3063,61.26,64.7166582632329
3064,61.28,64.71369276687082
3065,61.3,64.71056649148645
3066,61.32,64.72183761760769
3067,61.34,64.71915994536143
3068,61.36,64.72527979797623
3069,61.38,64.71786297262652
3070,61.4,64.72365609359258
3071,61.42,64.71108289852206
3072,61.44,64.71347556170105
3073,61.46,64.72328103158397
3074,61.48,64.72623069763081
3075,61.5,64.72744094023922
3076,61.52,64.71417241413752
3077,61.54,64.71233837537277
3078,61.56,64.71258947761127
3079,61.58,64.7245141438884
3080,61.6,64.73103504865591
3081,61.62,64.72037231889249
3082,61.64,64.72236254519386
3083,61.66,64.7276102453369
3084,61.68,64.722331236089
3085,61.7,64.72749372277106
3086,61.72,64.71637064360027
3087,61.74,64.71052102143226
3088,61.76,64.71928893891634
3089,61.78,64.71277662452928
3090,61.8,64.71297008691657
3091,61.82,64.72353960594249
3092,61.84,64.72651866890683
3093,61.86,64.72001077872218
3094,61.88,64.71089714380746
3095,61.9,64.71672754688456
3096,61.92,64.72484351688328
3097,61.94,64.71632841964949
3098,61.96,64.72417512795236
3099,61.98,64.7260816746137
3100,62.0,64.7153098826671
3101,62.02,64.71630103288943
3102,62.04,64.73020059893143
3103,62.06,64.72072911303518
3104,62.08,64.71658968925864
3105,62.1,64.72462453563836
3106,62.12,64.72468694858433
3107,62.14,64.7153519129075
3108,62.16,64.72345837929872
3109,62.18,64.7085932951875
3110,62.2,64.72731248584535
3111,62.22,64.71062410417613
3112,62.24,64.72047651223119
3113,62.26,64.71555228508711
3114,62.28,64.70991208579025
3115,62.3,64.72057622556571
3116,62.32,64.71998377506026
3117,62.34,64.70687083207149
3118,62.36,64.70832557325855
3119,62.38,64.70775120788937
3120,62.4,64.71219952701738
3121,62.42,64.71477229730647
3122,62.44,64.71622101194065
3123,62.46,64.72386126672937
3124,62.48,64.7132143448564
3125,62.5,64.73126658626612
3126,62.52,64.7352801688924
3127,62.54,64.73483595816144
3128,62.56,64.72559085516403
3129,62.58,64.74244155911643
3130,62.6,64.73235308470848
3131,62.62,64.72581895520837
3132,62.64,64.72663365877183
3133,62.66,64.73434065250937
3134,62.68,64.73880455935353
3135,62.7,64.73752033225949
3136,62.72,64.73414942821782
3137,62.74,64.73983908902557
3138,62.76,64.74635355763341
3139,62.78,64.74976381173605
3140,62.8,64.74981362757207
3141,62.82,64.74671637177293
3142,62.84,64.74265129121896
3143,62.86,64.74748706884237
3144,62.88,64.7301693804195
3145,62.9,64.73276045580691
3146,62.92,64.73934502946818
3147,62.94,64.73471515716794
3148,62.96,64.73246174442592
3149,62.98,64.73604552948773
3150,63.0,64.75126805763874
3151,63.02,64.75160222131315
3152,63.04,64.74336806835059
3153,63.06,64.744536782126
3154,63.08,64.7516635670411
3155,63.1,64.74726960258296
3156,63.12,64.76360053279998
3157,63.14,64.7509469976171
3158,63.16,64.74765909414918
3159,63.18,64.7564414162523
3160,63.2,64.76281985692606
3161,63.22,64.74953903781795
3162,63.24,64.75461822233815
3163,63.26,64.75403401790234
3164,63.28,64.76105070361803
3165,63.3,64.76145915338002
3166,63.32,64.743765132825
3167,63.34,64.75173421930728
3168,63.36,64.76485366900124
3169,63.38,64.75567999348483
3170,63.4,64.75897119395334
3171,63.42,64.75464054713139
3172,63.44,64.76469854203282
3173,63.46,64.76611816112695
3174,63.48,64.75857968977323
3175,63.5,64.75973913223594
3176,63.52,64.7637669479737
3177,63.54,64.7666959798204
3178,63.56,64.78015985348105
3179,63.58,64.77772465859476
3180,63.6,64.77860749890971
3181,63.62,64.77391846154278
3182,63.64,64.76725738170244
3183,63.66,64.76830948723077
3184,63.68,64.76078980771099
3185,63.7,64.77167273696433
3186,63.72,64.77851583177804
3187,63.74,64.77576132148181
3188,63.76,64.77185648459505
3189,63.78,64.77311753968107
3190,63.8,64.78403827909216
3191,63.82,64.777176944932
3192,63.84,64.77432027800869
3193,63.86,64.76477845425951
3194,63.88,64.77283293382958
3195,63.9,64.76670788607537
3196,63.92,64.7791599022823
3197,63.94,64.7792915668357
3198,63.96,64.77147104099107
3199,63.98,64.76581849056967
3200,64.0,64.76934468316382
3201,64.02,64.77100415001937
3202,64.04,64.77276053976638
3203,64.06,64.76910602454369
3204,64.08,64.76549348055443
3205,64.1,64.76582375309928
3206,64.12,64.78213811214427
3207,64.14,64.76525863381985
3208,64.16,64.77005955985577
3209,64.18,64.76404191734679
3210,64.2,64.77060684276358
3211,64.22,64.77540325750988
3212,64.24,64.78003246990367
3213,64.26,64.78885087781465
3214,64.28,64.78321858026796
3215,64.3,64.76967373421773
3216,64.32,64.77344042884751
3217,64.34,64.79055639213452
3218,64.36,64.77360487509304
3219,64.38,64.79065719677749
3220,64.4,64.78445800392899
3221,64.42,64.77600793042009
3222,64.44,64.78379541615371
3223,64.46,64.78384914977309
3224,64.48,64.7737864443521
3225,64.5,64.7866198582676
3226,64.52,64.7903355970814
3227,64.54,64.7848222514402
3228,64.56,64.7924505061417
3229,64.58,64.79555442537819
3230,64.6,64.79773219408601
3231,64.62,64.80238231755328
3232,64.64,64.80893381470572
3233,64.66,64.80506166303643
3234,64.68,64.81864650793747
3235,64.7,64.81654743469925
3236,64.72,64.81333499577032
3237,64.74,64.82144905503766
3238,64.76,64.81476762269847
3239,64.78,64.81501643514473
3240,64.8,64.82444097078675
3241,64.82,64.81627409945892
3242,64.84,64.81959626149764
3243,64.86,64.83254757646996
3244,64.88,64.8196084254358
3245,64.9,64.83119550380543
3246,64.92,64.83072456057052
3247,64.94,64.82645439606716
3248,64.96,64.83169063791357
3249,64.98,64.83559302912214
3250,65.0,64.82988161230978
3251,65.02,64.82041210169879
3252,65.04,64.83297350604599
3253,65.06,64.82272933059396
3254,65.08,64.83747903810395
3255,65.1,64.83771879985675
3256,65.12,64.84070790372351
3257,65.14,64.82696745506557
3258,65.16,64.82487388631867
3259,65.18,64.84137900426349
3260,65.2,64.83038134022166
3261,65.22,64.83725091554118
3262,65.24,64.82328106953372
3263,65.26,64.83521525265353
3264,65.28,64.82422627016871
3265,65.3,64.82336429383103
3266,65.32,64.81971215644818
3267,65.34,64.83457979010497
3268,65.36,64.8193998136778
3269,65.38,64.83133762854811
3270,65.4,64.8361650074559
3271,65.42,64.83210258709983
3272,65.44,64.8299916418181
3273,65.46,64.82651244877081
3274,65.48,64.83680669056226
3275,65.5,64.82131104623438
3276,65.52,64.83352359597873
3277,65.54,64.83032821000683
3278,65.56,64.84238327758062
3279,65.58,64.85288574525612
3280,65.6,64.86146314773406
3281,65.62,64.85442879347545
3282,65.64,64.86411056697193
3283,65.66,64.86554919649815
3284,65.68,64.87655542761505
3285,65.7,64.88437601258119
3286,65.72,64.8850562912592
3287,65.74,64.88578517044286
3288,65.76,64.88947250027246
3289,65.78,64.89128047948935
3290,65.8,64.90062845867992
3291,65.82,64.89599771780338
3292,65.84,64.91234801323486
3293,65.86,64.90720737637122
3294,65.88,64.91673197196327
3295,65.9,64.91762703623503
3296,65.92,64.91631329520816
3297,65.94,64.91670973936316
3298,65.96,64.91539953221647
3299,65.98,64.92544258798738
3300,66.0,64.92101042481053
3301,66.02,64.91811360986368
3302,66.04,64.92467188425923
3303,66.06,64.92213219577631
3304,66.08,64.91720424778396
3305,66.1,64.91797560013838
3306,66.12,64.92065896061712
3307,66.14,64.91618647529107
3308,66.16,64.90256213814791
3309,66.18,64.9104787551301
3310,66.2,64.89863821701724
3311,66.22,64.88891510702065
3312,66.24,64.89852438649972
3313,66.26,64.89365729922179
3314,66.28,64.88049081249345
3315,66.3,64.8953377200188
3316,66.32,64.89381283578194
3317,66.34,64.89432854650796
3318,66.36,64.8850468081669
3319,66.38,64.87936978878956
3320,66.4,64.88823531099617
3321,66.42,64.88879513420846
3322,66.44,64.87680027623668
3323,66.46,64.89091020241953
3324,66.48,64.88617104780096
3325,66.5,64.87893328123828
3326,66.52,64.88692611036164
3327,66.54,64.87891958066318
3328,66.56,64.88159385578749
3329,66.58,64.89272656850565
3330,66.6,64.88121451803369
3331,66.62,64.87037453872993
3332,66.64,64.88491946154004
3333,66.66,64.8702802799031
3334,66.68,64.88153553421681
3335,66.7,64.8837448145598
3336,66.72,64.87944714105814
3337,66.74,64.88448488091882
3338,66.76,64.88844741149298
3339,66.78,64.87315222264627
3340,66.8,64.87231121971172
3341,66.82,64.86877901806238
3342,66.84,64.87755537694997
3343,66.86,64.8757749344943
3344,66.88,64.88495738360724
3345,66.9,64.88883920331652
3346,66.92,64.8894834167514
3347,66.94,64.87879263406907
3348,66.96,64.89146964545351
3349,66.98,64.89610730169476
3350,67.0,64.88075106182316
3351,67.02,64.88368147994534
3352,67.04,64.89911808638766
3353,67.06,64.8860553295761
3354,67.08,64.89265100715708
3355,67.1,64.8980354474604
3356,67.12,64.89312482539121
3357,67.14,64.89783461133062
3358,67.16,64.89410464215926
3359,67.18,64.8883910379015
3360,67.2,64.88984014339663
3361,67.22,64.89610683087766
3362,67.24,64.89159826220757
3363,67.26,64.90402267497973
3364,67.28,64.88479846611396
3365,67.3,64.88596163201117
3366,67.32,64.90539689678164
3367,67.34,64.88598709092648
3368,67.36,64.89843751267503
3369,67.38,64.88708677153149
3370,67.4,64.89244748802076
3371,67.42,64.89862705616528
3372,67.44,64.89624639509967
3373,67.46,64.88617167946133
3374,67.48,64.88797073008045
3375,67.5,64.89515067283914
3376,67.52,64.87891749578152
3377,67.54,64.88719515736813
3378,67.56,64.89162361687812
3379,67.58,64.89941079544148
3380,67.6,64.88329918243512
3381,67.62,64.89373924124651
3382,67.64,64.88872983329331
3383,67.66,64.88429630237093
3384,67.68,64.89994197974625
