time,lat,lon,alt,VN,VE,VD
354.060995,55.06615569246598,38.10974303852599,614.215652430272,-9.251982520125809,63.7814286643299,3.3833719781512173
354.080996,55.06609783035646,38.109800355272675,614.28327300502,-9.42554239409344,62.3631091914311,3.3810287373967185
354.100995,55.06610478386025,38.109792822215596,614.350808343377,-8.90331963325629,62.839387315967706,3.376766917853047
354.12100000000004,55.066148002021734,38.109853680534314,614.418257997573,-9.38878274926185,63.8376236394188,3.372482709801261
354.14099500000003,55.06609843118202,38.10983361910375,614.485400014433,-10.069743125991401,62.4253846665244,3.357100842998761
354.160996,55.06613532959772,38.10988365913693,614.55281851285,-9.54404307061583,62.1599709457981,3.3709249208470737
354.180994,55.06610952538829,38.10994158207621,614.620553079611,-8.80794830818648,63.5210133376188,3.386728338051625
354.20101800000003,55.06610294881711,38.109959461760326,614.689298028266,-8.884314623833001,62.3277452155208,3.437247432748336
354.221003,55.06612724952448,38.10994370184935,614.758393576484,-10.27993957521427,62.1145392475257,3.4547774109000784
354.240631,55.06607906855925,38.10995296648511,614.826388918876,-9.573862264591439,63.607924836034805,3.399767119600483
354.261753,55.06612644918817,38.110008371356315,614.900620182909,-8.7319593420964,63.4272797098205,3.711563201653689
354.280995,55.066075355520226,38.10997694250222,614.96815065775,-9.87737886907936,63.427291799552094,3.376523742048221
354.300996,55.06611740114041,38.11007261884582,615.037757903584,-9.34189410219239,63.603037069330995,3.4803622916967925
354.321001,55.0660954531156,38.11008937101361,615.106706956079,-9.74711043997165,62.945011106784406,3.4474526247549875
354.340995,55.06611868277787,38.11002615491566,615.174553443433,-10.15515420719936,62.8971214706677,3.3923243676952097
354.360995,55.06607405865196,38.110123530985,615.242160852106,-10.32174166991337,63.1021273801505,3.380370433654889
354.38099600000004,55.06606739839717,38.11008958951033,615.30963548261,-9.75223332384146,63.6046056791229,3.373731525198309
354.400997,55.06612370553852,38.110076920944884,615.377134014242,-9.084933566318579,62.2036718218979,3.374926581597037
354.420999,55.066119872992346,38.110173035822044,615.445272217842,-8.55712730534176,62.5633262629209,3.4069101800014323
354.440995,55.06611143095854,38.11014653099614,615.513237791281,-8.56117467185469,62.989056242863896,3.3982786719491287
354.460996,55.06606316620807,38.11019701237501,615.581996524153,-10.04650680415534,63.3187851105774,3.437936643604189
354.480996,55.06607693854906,38.11014670397093,615.651271561661,-9.496632184599989,62.8793952432942,3.463751875398202
354.500995,55.06610470185152,38.11017868074544,615.721088697202,-9.138425976571678,62.2895017186545,3.4908567770514765
354.521002,55.066095937597176,38.110243927392844,615.791572336335,-9.69976823927684,63.0977393361718,3.524181956646544
354.541001,55.066067117713224,38.11023463278683,615.862133644282,-8.979310398777379,62.9055798022115,3.528065397352975
354.561758,55.06606760055051,38.11026808038384,615.935202594333,-9.000330626442711,61.753657329794,3.6534475025462143
354.58099500000003,55.066071409795306,38.11026442688737,616.003086848822,-9.99533732525091,63.5184228113443,3.3942127244529274
354.600994,55.06604269173251,38.11036012726396,616.072858613421,-8.48694682646787,63.610106089925495,3.488588229947709
354.621033,55.06607792031188,38.11036706041614,616.141601679547,-10.12379101357473,61.8836179865748,3.4371533062994786
354.64099500000003,55.066052201186444,38.11040295907853,616.209385362341,-8.92200848414554,62.2430187815619,3.389184139700774
354.660996,55.066085433764584,38.11042189239308,616.276877026942,-9.81576167191521,62.973221296605104,3.374583230049666
354.680995,55.066075301447434,38.11037409266051,616.344523364894,-9.42431237024407,61.5866057521539,3.3823168976027773
354.70099500000003,55.06608106277266,38.110380821578325,616.412738340658,-9.64731219875873,62.310229526282896,3.41074878820109
354.720998,55.06606613439223,38.11042041654332,616.48219493866,-9.91676754624079,62.6100226529554,3.4728299000960305
354.741033,55.0660660310213,38.11042664460237,616.55210402706,-8.22277354818404,63.274312470331004,3.495454419999078
354.76099500000004,55.066074823760665,38.11045660506674,616.622676184266,-8.174686352864398,62.970801161491,3.528607860300781
354.780996,55.06607301588807,38.110528465137854,616.693684800752,-8.77306614604664,63.432572218091,3.550430824299156
354.800994,55.06603803121787,38.11047733538534,616.764649279517,-8.88544800748155,62.5074072929543,3.548223938253159
354.820685,55.06607849666175,38.110495372555725,616.83402104164,-8.45776062292449,63.4384466923327,3.468588106147763
354.844242,55.06605443060523,38.11056877669763,616.926164233757,-9.226645503026031,62.6555886442871,4.607159605853894
354.860995,55.06602841124656,38.110553122513345,616.975538057949,-9.29344741503986,62.3159812631243,2.468691209600138
354.88099600000004,55.06606221325615,38.110641874288156,617.045069851698,-9.88787077882383,61.9719737088678,3.47658968744895
354.900994,55.06601510561526,38.110574295681516,617.114119211901,-8.508819353237461,63.2981004123929,3.4524680101469585
354.921,55.06606763563577,38.11061035654348,617.183003219072,-8.24977409233904,63.127099024733596,3.444200358552507
354.940995,55.06602182440301,38.11062996922703,617.251284632366,-8.72905637266789,62.4252202587627,3.41407066470083
354.960998,55.06604140245701,38.110705836002815,617.319257408477,-9.362553850974939,62.9153015397163,3.398638805549581
354.980995,55.066050720423235,38.11063812296293,617.388196712151,-8.89732404673431,62.7302988792446,3.4469651836957382
355.000995,55.066060252681,38.11066535300137,617.457117311663,-8.274325360735261,62.1785468788987,3.446029975600595
355.021001,55.066030227542136,38.11076352220838,617.526437877007,-9.89039602022339,62.515052102195604,3.466028267200727
355.040995,55.066050922768184,38.11078970766502,617.596130397707,-9.27789813591121,62.3829834500035,3.4846260350036573
355.061017,55.06604840782661,38.11076432282714,617.666464820323,-8.88261847481873,62.1136031394686,3.5167211307964408
