time,lat,lon,alt,VN,VE,VD,roll,pitch,heading
429.710027,55.05617866241189,38.18496151119572,733.71937579188,-12.1860492323604,65.187647855284,0.5987550322970492,-0.163963910795134,4.91532484707101,112.054024466262
429.730041,55.05617637064293,38.18498188114894,733.730831864508,-12.1844904754246,65.184401918776,0.5728036313996654,-0.178312095642013,4.89916102156069,112.063689276304
429.75144200000005,55.05617391551901,38.185003696308144,733.742635741194,-12.1828459705215,65.18363099382,0.5901938343015445,-0.174752508178598,4.92298824605531,112.064296380282
429.770027,55.056171785450594,38.18502262275114,733.752662853302,-12.1810023014886,65.1837459369832,0.5013556053995671,-0.181979943781319,4.9400961554085,112.07209353355
429.79002800000006,55.05616951260885,38.185042822737856,733.763327608172,-12.1829034572568,65.1796140641643,0.5332377434967839,-0.180173156283444,4.94893695009288,112.074090868161
429.8100260000001,55.05616721800861,38.18506322679912,733.774247476627,-12.1979531873067,65.1644099469621,0.5459934227530994,-0.209853900609771,4.92754352995045,112.077039498102
429.830038,55.056164909188375,38.18508377308422,733.785571651427,-12.205759367432,65.1537793469401,0.5662087399969096,-0.253918460758832,4.92207561416723,112.085358679536
429.850029,55.056162639084725,38.18510398624496,733.79704194157,-12.2131624522087,65.1358395617967,0.5735145071525949,-0.221681010650037,4.9365345622327,112.086345931475
429.870026,55.05616035100969,38.18512436131393,733.808839810769,-12.2233572516102,65.1241110398267,0.5898934599485983,-0.242385305984857,4.95266583898452,112.090998052823
429.890027,55.0561580610742,38.18514474516871,733.820782559395,-12.226636936371,65.11522104576,0.5971374312991884,-0.20459862784489,4.96747882983508,112.091291360259
429.910024,55.05615576970511,38.18516512430597,733.832765059778,-12.2474248219161,65.1022207761582,0.5991250191527797,-0.254359907250326,4.94533152738699,112.091374784417
429.930041,55.05615345389667,38.18518569414995,733.844812364043,-12.2607911776798,65.0785800712186,0.6023652132512325,-0.285553134510252,4.92433285536079,112.098379940236
429.950026,55.05615117825957,38.18520588215606,733.856591627862,-12.2746567286943,65.0533317231541,0.5889631909496984,-0.254661925818167,4.93006169031757,112.094767957764
429.970046,55.05614885729704,38.18522645393245,733.868608460798,-12.286761368445,65.0281790060246,0.6008416467977895,-0.262220682210491,4.94635576966905,112.097692415081
429.990026,55.05614657810089,38.18524664459026,733.880474360412,-12.2986772245411,65.0188923377082,0.5932949807004206,-0.245245998906508,4.96814398443222,112.09809463838
430.010031,55.05614427669198,38.185267028156034,733.892584442523,-12.3181397033948,64.9961279027194,0.6055041055503807,-0.25309929145318,4.94191819788499,112.096317841481
430.030042,55.05614195620053,38.18528758354606,733.904982880028,-12.3401169593773,64.9764141797846,0.6199218752499291,-0.279160972843752,4.92951107187628,112.099496524483
